countyFIPS,Estimate!!VETERAN STATUS!!Civilian population 18 years and over,Percent Estimate!!VETERAN STATUS!!Civilian population 18 years and over,Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,Percent Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans
37003,29501.0,29501.0,2125.0,7.2
37005,9030.0,9030.0,845.0,9.4
37007,20370.0,20370.0,1454.0,7.1
37009,21865.0,21865.0,1522.0,7.0
37011,14784.0,14784.0,971.0,6.6
37013,37477.0,37477.0,3130.0,8.4
37015,16136.0,16136.0,1127.0,7.0
37017,26653.0,26653.0,1885.0,7.1
37019,106136.0,106136.0,13572.0,12.8
37021,205887.0,205887.0,17639.0,8.6
37023,72264.0,72264.0,6206.0,8.6
37025,148936.0,148936.0,12024.0,8.1
37027,64909.0,64909.0,5031.0,7.8
37029,7812.0,7812.0,1377.0,17.6
37031,55817.0,55817.0,7954.0,14.3
37033,18435.0,18435.0,1554.0,8.4
37035,121306.0,121306.0,10084.0,8.3
37037,55423.0,55423.0,4431.0,8.0
37039,22897.0,22897.0,2819.0,12.3
37041,11171.0,11171.0,1298.0,11.6
37043,8924.0,8924.0,891.0,10.0
37045,75670.0,75670.0,6221.0,8.2
37047,44077.0,44077.0,3713.0,8.4
37049,73644.0,73644.0,11618.0,15.8
37051,221177.0,221177.0,43870.0,19.8
37053,19751.0,19751.0,2962.0,15.0
37055,28731.0,28731.0,3330.0,11.6
37057,127731.0,127731.0,9917.0,7.8
37059,32941.0,32941.0,2964.0,9.0
37061,44591.0,44591.0,3303.0,7.4
37063,240572.0,240572.0,15218.0,6.3
37065,41130.0,41130.0,3014.0,7.3
37067,284334.0,284334.0,22807.0,8.0
37069,50307.0,50307.0,3695.0,7.3
37071,167028.0,167028.0,13233.0,7.9
37073,9142.0,9142.0,818.0,8.9
37075,6802.0,6802.0,533.0,7.8
37077,46588.0,46588.0,3235.0,6.9
37079,16587.0,16587.0,1063.0,6.4
37081,405499.0,405499.0,28475.0,7.0
37083,40562.0,40562.0,2836.0,7.0
37085,91246.0,91246.0,13130.0,14.4
37087,49326.0,49326.0,5536.0,11.2
37089,91603.0,91603.0,9802.0,10.7
37091,19475.0,19475.0,1246.0,6.4
37093,35681.0,35681.0,5835.0,16.4
37095,4228.0,4228.0,216.0,5.1
37097,131990.0,131990.0,9550.0,7.2
37099,35082.0,35082.0,2969.0,8.5
37101,141220.0,141220.0,12949.0,9.2
37103,7818.0,7818.0,867.0,11.1
37105,44975.0,44975.0,4030.0,9.0
37107,44227.0,44227.0,4125.0,9.3
37109,63879.0,63879.0,5476.0,8.6
37111,35797.0,35797.0,2760.0,7.7
37113,28009.0,28009.0,2820.0,10.1
37115,17509.0,17509.0,1519.0,8.7
37117,18255.0,18255.0,1328.0,7.3
37119,799662.0,799662.0,48118.0,6.0
37121,12262.0,12262.0,864.0,7.0
37123,21078.0,21078.0,1836.0,8.7
37125,73193.0,73193.0,8414.0,11.5
37127,72960.0,72960.0,6355.0,8.7
37129,181281.0,181281.0,15345.0,8.5
37131,16559.0,16559.0,1345.0,8.1
37133,109331.0,109331.0,24448.0,22.4
37135,114389.0,114389.0,5736.0,5.0
37137,10764.0,10764.0,1614.0,15.0
37139,30079.0,30079.0,3630.0,12.1
37141,45337.0,45337.0,4735.0,10.4
37143,10799.0,10799.0,1347.0,12.5
37145,30888.0,30888.0,2486.0,8.0
37147,138663.0,138663.0,10434.0,7.5
37149,17008.0,17008.0,1557.0,9.2
37151,109905.0,109905.0,8931.0,8.1
37153,34440.0,34440.0,2769.0,8.0
37155,99438.0,99438.0,6775.0,6.8
37157,72409.0,72409.0,5793.0,8.0
37159,108092.0,108092.0,9507.0,8.8
37161,52495.0,52495.0,4064.0,7.7
37163,47856.0,47856.0,3405.0,7.1
37165,27152.0,27152.0,2231.0,8.2
37167,47793.0,47793.0,3602.0,7.5
37169,36969.0,36969.0,3213.0,8.7
37171,56465.0,56465.0,4152.0,7.4
37173,11058.0,11058.0,761.0,6.9
37175,28140.0,28140.0,3316.0,11.8
37177,3589.0,3589.0,402.0,11.2
37179,163872.0,163872.0,11962.0,7.3
37181,33881.0,33881.0,2287.0,6.8
37183,789884.0,789884.0,51410.0,6.5
37185,16331.0,16331.0,1514.0,9.3
37187,9643.0,9643.0,809.0,8.4
37189,46972.0,46972.0,2721.0,5.8
37191,91810.0,91810.0,12619.0,13.7
37193,54172.0,54172.0,4466.0,8.2
37195,62182.0,62182.0,5400.0,8.7
37197,29580.0,29580.0,2371.0,8.0
37199,14359.0,14359.0,931.0,6.5
38001,1849.0,1849.0,119.0,6.4
38003,8744.0,8744.0,803.0,9.2
38005,4500.0,4500.0,327.0,7.3
38007,727.0,727.0,33.0,4.5
38009,5199.0,5199.0,571.0,11.0
38011,2410.0,2410.0,186.0,7.7
38013,1542.0,1542.0,99.0,6.4
38015,71788.0,71788.0,5665.0,7.9
38017,134954.0,134954.0,8789.0,6.5
38019,3014.0,3014.0,260.0,8.6
38021,3826.0,3826.0,326.0,8.5
38023,1972.0,1972.0,174.0,8.8
38025,3328.0,3328.0,371.0,11.1
38027,1803.0,1803.0,152.0,8.4
38029,2703.0,2703.0,211.0,7.8
38031,2568.0,2568.0,234.0,9.1
38033,1453.0,1453.0,122.0,8.4
38035,54534.0,54534.0,4393.0,8.1
38037,1899.0,1899.0,188.0,9.9
38039,1828.0,1828.0,169.0,9.2
38041,2033.0,2033.0,163.0,8.0
38043,1945.0,1945.0,151.0,7.8
38045,3246.0,3246.0,279.0,8.6
38047,1555.0,1555.0,125.0,8.0
38049,4486.0,4486.0,460.0,10.3
38051,2185.0,2185.0,176.0,8.1
38053,8718.0,8718.0,647.0,7.4
38055,7509.0,7509.0,682.0,9.1
38057,6637.0,6637.0,642.0,9.7
38059,23704.0,23704.0,1885.0,8.0
38061,7465.0,7465.0,619.0,8.3
38063,2384.0,2384.0,257.0,10.8
38065,1391.0,1391.0,140.0,10.1
38067,5511.0,5511.0,643.0,11.7
38069,3315.0,3315.0,253.0,7.6
38071,8650.0,8650.0,777.0,9.0
38073,4202.0,4202.0,416.0,9.9
38075,1897.0,1897.0,223.0,11.8
38077,12815.0,12815.0,1039.0,8.1
38079,9653.0,9653.0,580.0,6.0
38081,3124.0,3124.0,248.0,7.9
38083,1177.0,1177.0,98.0,8.3
38085,2810.0,2810.0,152.0,5.4
38087,553.0,553.0,45.0,8.1
38089,23053.0,23053.0,1887.0,8.2
38091,1527.0,1527.0,172.0,11.3
38093,16791.0,16791.0,1338.0,8.0
38095,1734.0,1734.0,149.0,8.6
38097,6188.0,6188.0,515.0,8.3
38099,8343.0,8343.0,667.0,8.0
38101,49212.0,49212.0,5767.0,11.7
38103,3209.0,3209.0,213.0,6.6
38105,24746.0,24746.0,1924.0,7.8
39001,21028.0,21028.0,1772.0,8.4
39003,79513.0,79513.0,6440.0,8.1
39005,41254.0,41254.0,3356.0,8.1
39007,76165.0,76165.0,7755.0,10.2
39009,56081.0,56081.0,3379.0,6.0
39011,34658.0,34658.0,2491.0,7.2
39013,55414.0,55414.0,4919.0,8.9
39015,33571.0,33571.0,3089.0,9.2
39017,288036.0,288036.0,21834.0,7.6
39019,21815.0,21815.0,1904.0,8.7
39021,30074.0,30074.0,2673.0,8.9
39023,104388.0,104388.0,12074.0,11.6
39025,155246.0,155246.0,13085.0,8.4
39027,32024.0,32024.0,2831.0,8.8
39029,82466.0,82466.0,8526.0,10.3
39031,27897.0,27897.0,2423.0,8.7
39033,32742.0,32742.0,3456.0,10.6
39035,988881.0,988881.0,67612.0,6.8
39037,39279.0,39279.0,3519.0,9.0
39039,29348.0,29348.0,2567.0,8.7
39041,143647.0,143647.0,9619.0,6.7
39043,59654.0,59654.0,6173.0,10.3
39045,115729.0,115729.0,10867.0,9.4
39047,21762.0,21762.0,2031.0,9.3
39049,975737.0,975737.0,65067.0,6.7
39051,32174.0,32174.0,2747.0,8.5
39053,23279.0,23279.0,1725.0,7.4
39055,71888.0,71888.0,5206.0,7.2
39057,128995.0,128995.0,15759.0,12.2
39059,30444.0,30444.0,3091.0,10.2
39061,623854.0,623854.0,40815.0,6.5
39063,58642.0,58642.0,4663.0,8.0
39065,24171.0,24171.0,1769.0,7.3
39067,12085.0,12085.0,1189.0,9.8
39069,20827.0,20827.0,1688.0,8.1
39071,32570.0,32570.0,3353.0,10.3
39073,22129.0,22129.0,2212.0,10.0
39075,29724.0,29724.0,1599.0,5.4
39077,44161.0,44161.0,3672.0,8.3
39079,24641.0,24641.0,1862.0,7.6
39081,53919.0,53919.0,5170.0,9.6
39083,47135.0,47135.0,4307.0,9.1
39085,182766.0,182766.0,14869.0,8.1
39087,47157.0,47157.0,4229.0,9.0
39089,131841.0,131841.0,12947.0,9.8
39091,34609.0,34609.0,3071.0,8.9
39093,237766.0,237766.0,20229.0,8.5
39095,332127.0,332127.0,23811.0,7.2
39097,34833.0,34833.0,2769.0,7.9
39099,184174.0,184174.0,16133.0,8.8
39101,51589.0,51589.0,4847.0,9.4
39103,136551.0,136551.0,11224.0,8.2
39105,18134.0,18134.0,1642.0,9.1
39107,30316.0,30316.0,2265.0,7.5
39109,80369.0,80369.0,7666.0,9.5
39111,11137.0,11137.0,978.0,8.8
39113,411669.0,411669.0,41209.0,10.0
39115,11539.0,11539.0,1020.0,8.8
39117,26622.0,26622.0,2459.0,9.2
39119,66240.0,66240.0,5739.0,8.7
39121,11784.0,11784.0,1616.0,13.7
39123,32911.0,32911.0,3468.0,10.5
39125,14386.0,14386.0,1319.0,9.2
39127,27416.0,27416.0,2598.0,9.5
39129,44881.0,44881.0,3817.0,8.5
39131,21588.0,21588.0,1801.0,8.3
39133,131630.0,131630.0,10331.0,7.8
39135,31782.0,31782.0,3019.0,9.5
39137,25286.0,25286.0,1808.0,7.2
39139,94864.0,94864.0,9101.0,9.6
39141,60397.0,60397.0,5774.0,9.6
39143,45684.0,45684.0,4053.0,8.9
39145,59652.0,59652.0,5096.0,8.5
39147,43191.0,43191.0,3588.0,8.3
39149,36439.0,36439.0,2980.0,8.2
39151,292208.0,292208.0,26079.0,8.9
39153,426295.0,426295.0,32411.0,7.6
39155,159785.0,159785.0,15828.0,9.9
39157,71211.0,71211.0,6459.0,9.1
39159,41770.0,41770.0,2872.0,6.9
39161,21641.0,21641.0,1846.0,8.5
39163,10169.0,10169.0,812.0,8.0
39165,168923.0,168923.0,13422.0,7.9
39167,48628.0,48628.0,5024.0,10.3
39169,87741.0,87741.0,6213.0,7.1
39171,28443.0,28443.0,2297.0,8.1
39173,103016.0,103016.0,7173.0,7.0
39175,17023.0,17023.0,1448.0,8.5
40001,16258.0,16258.0,1270.0,7.8
40003,4686.0,4686.0,528.0,11.3
40005,10733.0,10733.0,885.0,8.2
40007,4056.0,4056.0,211.0,5.2
40009,16867.0,16867.0,1150.0,6.8
40011,7610.0,7610.0,630.0,8.3
40013,35012.0,35012.0,3117.0,8.9
40015,21922.0,21922.0,1897.0,8.7
40017,100612.0,100612.0,9254.0,9.2
40019,36133.0,36133.0,3212.0,8.9
40021,37568.0,37568.0,3418.0,9.1
40023,11270.0,11270.0,1069.0,9.5
40025,1651.0,1651.0,163.0,9.9
40027,214699.0,214699.0,20483.0,9.5
40029,4221.0,4221.0,358.0,8.5
40031,84666.0,84666.0,16634.0,19.6
40033,4560.0,4560.0,478.0,10.5
40035,11281.0,11281.0,888.0,7.9
40037,53934.0,53934.0,5106.0,9.5
40039,21865.0,21865.0,1488.0,6.8
40041,33387.0,33387.0,3677.0,11.0
40043,3584.0,3584.0,220.0,6.1
40045,3120.0,3120.0,239.0,7.7
40047,45038.0,45038.0,4225.0,9.4
40049,20813.0,20813.0,1769.0,8.5
40051,41370.0,41370.0,4012.0,9.7
40053,3353.0,3353.0,362.0,10.8
40055,4792.0,4792.0,451.0,9.4
40057,2066.0,2066.0,90.0,4.4
40059,2826.0,2826.0,201.0,7.1
40061,9633.0,9633.0,893.0,9.3
40063,10526.0,10526.0,874.0,8.3
40065,17810.0,17810.0,2654.0,14.9
40067,4737.0,4737.0,400.0,8.4
40069,8433.0,8433.0,769.0,9.1
40071,33633.0,33633.0,3387.0,10.1
40073,11381.0,11381.0,785.0,6.9
40075,6868.0,6868.0,671.0,9.8
40077,8201.0,8201.0,960.0,11.7
40079,37904.0,37904.0,3930.0,10.4
40081,26353.0,26353.0,2961.0,11.2
40083,35030.0,35030.0,3460.0,9.9
40085,7434.0,7434.0,607.0,8.2
40087,28606.0,28606.0,2662.0,9.3
40089,24591.0,24591.0,2193.0,8.9
40091,15779.0,15779.0,1944.0,12.3
40093,5763.0,5763.0,435.0,7.5
40095,12540.0,12540.0,1362.0,10.9
40097,31198.0,31198.0,3245.0,10.4
40099,10627.0,10627.0,1050.0,9.9
40101,52146.0,52146.0,4846.0,9.3
40103,8622.0,8622.0,667.0,7.7
40105,7993.0,7993.0,446.0,5.6
40107,9296.0,9296.0,754.0,8.1
40109,576871.0,576871.0,51370.0,8.9
40111,29564.0,29564.0,2801.0,9.5
40113,36588.0,36588.0,3376.0,9.2
40115,23730.0,23730.0,2239.0,9.4
40117,12480.0,12480.0,1243.0,10.0
40119,65652.0,65652.0,3572.0,5.4
40121,34478.0,34478.0,3990.0,11.6
40123,29220.0,29220.0,2115.0,7.2
40125,54537.0,54537.0,5672.0,10.4
40127,8640.0,8640.0,1096.0,12.7
40129,2756.0,2756.0,185.0,6.7
40131,68902.0,68902.0,6958.0,10.1
40133,18727.0,18727.0,1948.0,10.4
40135,31658.0,31658.0,3194.0,10.1
40137,33627.0,33627.0,3253.0,9.7
40139,15212.0,15212.0,455.0,3.0
40141,5706.0,5706.0,513.0,9.0
40143,478899.0,478899.0,37972.0,7.9
40145,58487.0,58487.0,6241.0,10.7
40147,39631.0,39631.0,3720.0,9.4
40149,8520.0,8520.0,752.0,8.8
40151,7292.0,7292.0,482.0,6.6
40153,15630.0,15630.0,1090.0,7.0
41001,12866.0,12866.0,1929.0,15.0
41003,74894.0,74894.0,5249.0,7.0
41005,316761.0,316761.0,27654.0,8.7
41007,30431.0,30431.0,3668.0,12.1
41009,39771.0,39771.0,5035.0,12.7
41011,51332.0,51332.0,7454.0,14.5
41013,17899.0,17899.0,2381.0,13.3
41015,19156.0,19156.0,2990.0,15.6
41017,143074.0,143074.0,13723.0,9.6
41019,87215.0,87215.0,12677.0,14.5
41021,1513.0,1513.0,200.0,13.2
41023,5860.0,5860.0,757.0,12.9
41025,5729.0,5729.0,806.0,14.1
41027,17425.0,17425.0,1166.0,6.7
41029,169572.0,169572.0,18582.0,11.0
41031,17680.0,17680.0,1840.0,10.4
41033,68642.0,68642.0,8955.0,13.0
41035,51584.0,51584.0,7024.0,13.6
41037,6365.0,6365.0,831.0,13.1
41039,299396.0,299396.0,27858.0,9.3
41041,39626.0,39626.0,5536.0,14.0
41043,94661.0,94661.0,11084.0,11.7
41045,22659.0,22659.0,1976.0,8.7
41047,251281.0,251281.0,21310.0,8.5
41049,8070.0,8070.0,879.0,10.9
41051,643836.0,643836.0,38037.0,5.9
41053,62505.0,62505.0,5859.0,9.4
41055,1341.0,1341.0,164.0,12.2
41057,21099.0,21099.0,2568.0,12.2
41059,57174.0,57174.0,5527.0,9.7
41061,20266.0,20266.0,2052.0,10.1
41063,5646.0,5646.0,655.0,11.6
41065,20037.0,20037.0,2294.0,11.4
41067,444171.0,444171.0,32259.0,7.3
41069,1205.0,1205.0,154.0,12.8
41071,80116.0,80116.0,7407.0,9.2
42001,81121.0,81121.0,7705.0,9.5
42003,993631.0,993631.0,75923.0,7.6
42005,53444.0,53444.0,5410.0,10.1
42007,134201.0,134201.0,12620.0,9.4
42009,38880.0,38880.0,3600.0,9.3
42011,322297.0,322297.0,23665.0,7.3
42013,98410.0,98410.0,9802.0,10.0
42015,47735.0,47735.0,5538.0,11.6
42017,495545.0,495545.0,34363.0,6.9
42019,148313.0,148313.0,13921.0,9.4
42021,108414.0,108414.0,11053.0,10.2
42023,3907.0,3907.0,470.0,12.0
42025,51376.0,51376.0,5470.0,10.6
42027,136902.0,136902.0,8322.0,6.1
42029,397409.0,397409.0,26023.0,6.5
42031,31511.0,31511.0,2802.0,8.9
42033,65386.0,65386.0,6114.0,9.4
42035,31097.0,31097.0,2885.0,9.3
42037,54444.0,54444.0,4272.0,7.8
42039,67940.0,67940.0,6317.0,9.3
42041,196725.0,196725.0,18581.0,9.4
42043,212537.0,212537.0,17536.0,8.3
42045,438494.0,438494.0,27551.0,6.3
42047,24601.0,24601.0,2500.0,10.2
42049,215975.0,215975.0,19933.0,9.2
42051,106690.0,106690.0,9801.0,9.2
42053,6603.0,6603.0,607.0,9.2
42055,118839.0,118839.0,12312.0,10.4
42057,11558.0,11558.0,1061.0,9.2
42059,29946.0,29946.0,2761.0,9.2
42061,37023.0,37023.0,3595.0,9.7
42063,70159.0,70159.0,5449.0,7.8
42065,34717.0,34717.0,3150.0,9.1
42067,18984.0,18984.0,1521.0,8.0
42069,168375.0,168375.0,14038.0,8.3
42071,410012.0,410012.0,29593.0,7.2
42073,69885.0,69885.0,6252.0,8.9
42075,106633.0,106633.0,9529.0,8.9
42077,279963.0,279963.0,18900.0,6.8
42079,255306.0,255306.0,22088.0,8.7
42081,91182.0,91182.0,8873.0,9.7
42083,33428.0,33428.0,3424.0,10.2
42085,90278.0,90278.0,8986.0,10.0
42087,35910.0,35910.0,3760.0,10.5
42089,133725.0,133725.0,10936.0,8.2
42091,642123.0,642123.0,40892.0,6.4
42093,14610.0,14610.0,1449.0,9.9
42095,240689.0,240689.0,18588.0,7.7
42097,74052.0,74052.0,6931.0,9.4
42099,35938.0,35938.0,3470.0,9.7
42101,1228952.0,1228952.0,59623.0,4.9
42103,45099.0,45099.0,4181.0,9.3
42105,13385.0,13385.0,1524.0,11.4
42107,115112.0,115112.0,11111.0,9.7
42109,31929.0,31929.0,2326.0,7.3
42111,61103.0,61103.0,5833.0,9.5
42113,5455.0,5455.0,674.0,12.4
42115,33496.0,33496.0,3509.0,10.5
42117,33009.0,33009.0,3519.0,10.7
42119,37026.0,37026.0,2653.0,7.2
42121,41952.0,41952.0,4570.0,10.9
42123,32213.0,32213.0,3822.0,11.9
42125,166654.0,166654.0,15146.0,9.1
42127,42744.0,42744.0,4565.0,10.7
42129,288705.0,288705.0,26799.0,9.3
42131,22108.0,22108.0,2070.0,9.4
42133,344908.0,344908.0,30415.0,8.8
44001,39464.0,39464.0,2693.0,6.8
44003,132484.0,132484.0,11288.0,8.5
44005,65659.0,65659.0,7048.0,10.7
44007,502325.0,502325.0,28014.0,5.6
44009,104264.0,104264.0,8481.0,8.1
45001,19470.0,19470.0,1561.0,8.0
45003,129932.0,129932.0,13067.0,10.1
45005,7464.0,7464.0,518.0,6.9
45007,150589.0,150589.0,13914.0,9.2
45009,11633.0,11633.0,832.0,7.2
45011,16287.0,16287.0,1275.0,7.8
45013,141035.0,141035.0,18418.0,13.1
45015,153897.0,153897.0,21639.0,14.1
45017,11810.0,11810.0,1286.0,10.9
45019,313428.0,313428.0,28834.0,9.2
45021,43451.0,43451.0,3596.0,8.3
45023,24920.0,24920.0,1851.0,7.4
45025,35648.0,35648.0,2261.0,6.3
45027,27267.0,27267.0,2422.0,8.9
45029,28970.0,28970.0,2735.0,9.4
45031,52015.0,52015.0,4696.0,9.0
45033,22929.0,22929.0,1430.0,6.2
45035,115612.0,115612.0,15851.0,13.7
45037,21796.0,21796.0,2062.0,9.5
45039,18201.0,18201.0,1444.0,7.9
45041,105231.0,105231.0,8659.0,8.2
45043,49742.0,49742.0,4996.0,10.0
45045,381812.0,381812.0,29704.0,7.8
45047,54085.0,54085.0,4492.0,8.3
45049,15408.0,15408.0,1252.0,8.1
45051,260842.0,260842.0,27893.0,10.7
45053,21964.0,21964.0,2250.0,10.2
45055,49156.0,49156.0,6120.0,12.5
45057,69884.0,69884.0,6044.0,8.6
45059,51967.0,51967.0,4317.0,8.3
45061,13998.0,13998.0,919.0,6.6
45063,218864.0,218864.0,21818.0,10.0
45065,8413.0,8413.0,1054.0,12.5
45067,24248.0,24248.0,1928.0,8.0
45069,21565.0,21565.0,1622.0,7.5
45071,29629.0,29629.0,2172.0,7.3
45073,61166.0,61166.0,6628.0,10.8
45075,68768.0,68768.0,4937.0,7.2
45077,99032.0,99032.0,7777.0,7.9
45079,309086.0,309086.0,31545.0,10.2
45081,15752.0,15752.0,1212.0,7.7
45083,231629.0,231629.0,18334.0,7.9
45085,78328.0,78328.0,11004.0,14.0
45087,21644.0,21644.0,1796.0,8.3
45089,24941.0,24941.0,1644.0,6.6
45091,194963.0,194963.0,17053.0,8.7
46003,1998.0,1998.0,186.0,9.3
46005,13484.0,13484.0,1051.0,7.8
46007,2215.0,2215.0,166.0,7.5
46009,5633.0,5633.0,484.0,8.6
46011,27271.0,27271.0,1704.0,6.2
46013,29525.0,29525.0,2162.0,7.3
46015,3910.0,3910.0,244.0,6.2
46017,1284.0,1284.0,112.0,8.7
46019,7714.0,7714.0,859.0,11.1
46021,1145.0,1145.0,71.0,6.2
46023,6577.0,6577.0,591.0,9.0
46025,2718.0,2718.0,191.0,7.0
46027,11511.0,11511.0,879.0,7.6
46029,21262.0,21262.0,2248.0,10.6
46031,2672.0,2672.0,236.0,8.8
46033,7214.0,7214.0,1044.0,14.5
46035,15384.0,15384.0,1373.0,8.9
46037,4311.0,4311.0,483.0,11.2
46039,3302.0,3302.0,345.0,10.4
46041,3676.0,3676.0,259.0,7.0
46043,2252.0,2252.0,213.0,9.5
46045,2975.0,2975.0,239.0,8.0
46047,5575.0,5575.0,862.0,15.5
46049,1813.0,1813.0,131.0,7.2
46051,5570.0,5570.0,510.0,9.2
46053,3208.0,3208.0,240.0,7.5
46055,1588.0,1588.0,127.0,8.0
46057,4116.0,4116.0,368.0,8.9
46059,2588.0,2588.0,191.0,7.4
46061,2317.0,2317.0,255.0,11.0
46063,1009.0,1009.0,99.0,9.8
46065,13396.0,13396.0,1159.0,8.7
46067,5510.0,5510.0,513.0,9.3
46069,1053.0,1053.0,58.0,5.5
46071,2257.0,2257.0,240.0,10.6
46073,1600.0,1600.0,147.0,9.2
46075,634.0,634.0,39.0,6.2
46077,3871.0,3871.0,327.0,8.4
46079,9966.0,9966.0,824.0,8.3
46081,20658.0,20658.0,2138.0,10.3
46083,39145.0,39145.0,3034.0,7.8
46085,2756.0,2756.0,120.0,4.4
46087,4000.0,4000.0,349.0,8.7
46089,1890.0,1890.0,212.0,11.2
46091,3586.0,3586.0,291.0,8.1
46093,19816.0,19816.0,2710.0,13.7
46095,1401.0,1401.0,49.0,3.5
46097,1659.0,1659.0,129.0,7.8
46099,139225.0,139225.0,10541.0,7.6
46101,4870.0,4870.0,481.0,9.9
46102,9002.0,9002.0,566.0,6.3
46103,82768.0,82768.0,10980.0,13.3
46105,2282.0,2282.0,260.0,11.4
46107,1821.0,1821.0,191.0,10.5
46109,7486.0,7486.0,620.0,8.3
46111,1835.0,1835.0,155.0,8.4
46115,4937.0,4937.0,524.0,10.6
46117,2220.0,2220.0,154.0,6.9
46119,1014.0,1014.0,87.0,8.6
46121,6057.0,6057.0,294.0,4.9
46123,4230.0,4230.0,243.0,5.7
46125,6294.0,6294.0,562.0,8.9
46127,11488.0,11488.0,1004.0,8.7
46129,4187.0,4187.0,431.0,10.3
46135,17853.0,17853.0,1813.0,10.2
46137,1914.0,1914.0,75.0,3.9
47001,59771.0,59771.0,6220.0,10.4
47003,35304.0,35304.0,3146.0,8.9
47005,13026.0,13026.0,1437.0,11.0
47007,12218.0,12218.0,848.0,6.9
47009,101824.0,101824.0,9940.0,9.8
47011,81300.0,81300.0,6280.0,7.7
47013,31447.0,31447.0,2621.0,8.3
47015,10989.0,10989.0,966.0,8.8
47017,22038.0,22038.0,1932.0,8.8
47019,45669.0,45669.0,4482.0,9.8
47021,30824.0,30824.0,2605.0,8.5
47023,13242.0,13242.0,1082.0,8.2
47025,25618.0,25618.0,2006.0,7.8
47027,6157.0,6157.0,547.0,8.9
47029,27991.0,27991.0,2695.0,9.6
47031,41290.0,41290.0,4381.0,10.6
47033,11003.0,11003.0,846.0,7.7
47035,48056.0,48056.0,6649.0,13.8
47037,538113.0,538113.0,31061.0,5.8
47039,9181.0,9181.0,741.0,8.1
47041,15342.0,15342.0,1140.0,7.4
47043,39699.0,39699.0,3155.0,7.9
47045,28552.0,28552.0,2056.0,7.2
47047,31699.0,31699.0,2788.0,8.8
47049,14078.0,14078.0,1229.0,8.7
47051,32958.0,32958.0,3306.0,10.0
47053,37097.0,37097.0,3329.0,9.0
47055,23048.0,23048.0,2037.0,8.8
47057,18217.0,18217.0,1652.0,9.1
47059,55213.0,55213.0,5733.0,10.4
47061,10371.0,10371.0,678.0,6.5
47063,48832.0,48832.0,3959.0,8.1
47065,282199.0,282199.0,22867.0,8.1
47067,5245.0,5245.0,385.0,7.3
47069,20575.0,20575.0,1427.0,6.9
47071,20395.0,20395.0,2015.0,9.9
47073,44830.0,44830.0,3950.0,8.8
47075,13685.0,13685.0,1051.0,7.7
47077,21430.0,21430.0,1609.0,7.5
47079,25457.0,25457.0,2764.0,10.9
47081,19311.0,19311.0,1724.0,8.9
47083,6385.0,6385.0,704.0,11.0
47085,14517.0,14517.0,1451.0,10.0
47087,9478.0,9478.0,854.0,9.0
47089,42317.0,42317.0,4067.0,9.6
47091,14792.0,14792.0,1640.0,11.1
47093,359100.0,359100.0,28997.0,8.1
47095,6388.0,6388.0,414.0,6.5
47097,20227.0,20227.0,1457.0,7.2
47099,32139.0,32139.0,2649.0,8.2
47101,9279.0,9279.0,696.0,7.5
47103,26168.0,26168.0,2252.0,8.6
47105,41355.0,41355.0,4551.0,11.0
47107,41439.0,41439.0,3190.0,7.7
47109,20137.0,20137.0,1378.0,6.8
47111,17769.0,17769.0,1115.0,6.3
47113,75473.0,75473.0,5810.0,7.7
47115,22355.0,22355.0,1751.0,7.8
47117,24588.0,24588.0,1655.0,6.7
47119,68720.0,68720.0,5472.0,8.0
47121,9393.0,9393.0,839.0,8.9
47123,35940.0,35940.0,3672.0,10.2
47125,130873.0,130873.0,25891.0,19.8
47127,5029.0,5029.0,579.0,11.5
47129,17464.0,17464.0,1701.0,9.7
47131,23813.0,23813.0,1850.0,7.8
47133,17099.0,17099.0,1327.0,7.8
47135,6162.0,6162.0,525.0,8.5
47137,4143.0,4143.0,406.0,9.8
47139,13394.0,13394.0,1163.0,8.7
47141,60332.0,60332.0,4177.0,6.9
47143,25040.0,25040.0,2387.0,9.5
47145,42789.0,42789.0,5037.0,11.8
47147,52203.0,52203.0,4120.0,7.9
47149,230160.0,230160.0,18148.0,7.9
47151,16595.0,16595.0,1277.0,7.7
47153,11587.0,11587.0,1287.0,11.1
47155,76046.0,76046.0,6649.0,8.7
47157,699282.0,699282.0,51042.0,7.3
47159,14954.0,14954.0,1151.0,7.7
47161,10404.0,10404.0,1541.0,14.8
47163,125960.0,125960.0,12526.0,9.9
47165,136217.0,136217.0,11610.0,8.5
47167,45856.0,45856.0,5442.0,11.9
47169,7677.0,7677.0,572.0,7.5
47171,14532.0,14532.0,1781.0,12.3
47173,15071.0,15071.0,1479.0,9.8
47175,4638.0,4638.0,439.0,9.5
47177,30823.0,30823.0,2175.0,7.1
47179,102348.0,102348.0,10788.0,10.5
47181,13482.0,13482.0,1203.0,8.9
47183,27053.0,27053.0,2152.0,8.0
47185,20642.0,20642.0,1995.0,9.7
47187,158025.0,158025.0,9982.0,6.3
47189,100704.0,100704.0,8685.0,8.6
48001,46636.0,46636.0,4012.0,8.6
48003,12299.0,12299.0,685.0,5.6
48005,64865.0,64865.0,5929.0,9.1
48007,20044.0,20044.0,2584.0,12.9
48009,6869.0,6869.0,625.0,9.1
