countyFIPS,Estimate!!RELATIONSHIP!!Population in households,Percent Estimate!!RELATIONSHIP!!Population in households,Estimate!!RELATIONSHIP!!Population in households!!Householder,Percent Estimate!!RELATIONSHIP!!Population in households!!Householder,Estimate!!RELATIONSHIP!!Population in households!!Spouse,Percent Estimate!!RELATIONSHIP!!Population in households!!Spouse,Estimate!!RELATIONSHIP!!Population in households!!Child,Percent Estimate!!RELATIONSHIP!!Population in households!!Child,Estimate!!RELATIONSHIP!!Population in households!!Other relatives,Percent Estimate!!RELATIONSHIP!!Population in households!!Other relatives,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner
19083,16258.0,16258.0,7175.0,44.1,3783.0,23.3,4197.0,25.8,498.0,3.1,605.0,3.7,309.0,1.9
19085,13857.0,13857.0,6076.0,43.8,3166.0,22.8,3473.0,25.1,465.0,3.4,677.0,4.9,395.0,2.9
19087,18473.0,18473.0,7714.0,41.8,4098.0,22.2,5162.0,27.9,470.0,2.5,1029.0,5.6,677.0,3.7
19089,9016.0,9016.0,3868.0,42.9,1998.0,22.2,2598.0,28.8,150.0,1.7,402.0,4.5,283.0,3.1
19091,9455.0,9455.0,4221.0,44.6,2215.0,23.4,2486.0,26.3,98.0,1.0,435.0,4.6,264.0,2.8
19093,6792.0,6792.0,3010.0,44.3,1609.0,23.7,1731.0,25.5,121.0,1.8,321.0,4.7,233.0,3.4
19095,15858.0,15858.0,6791.0,42.8,3916.0,24.7,4149.0,26.2,223.0,1.4,779.0,4.9,465.0,2.9
19097,19147.0,19147.0,8236.0,43.0,4320.0,22.6,5115.0,26.7,448.0,2.3,1028.0,5.4,662.0,3.5
19099,35109.0,35109.0,14548.0,41.4,7821.0,22.3,9488.0,27.0,1471.0,4.2,1781.0,5.1,1015.0,2.9
19101,16816.0,16816.0,6831.0,40.6,3194.0,19.0,4497.0,26.7,1187.0,7.1,1107.0,6.6,317.0,1.9
19103,138889.0,138889.0,58163.0,41.9,25393.0,18.3,33494.0,24.1,4438.0,3.2,17401.0,12.5,4445.0,3.2
19105,19278.0,19278.0,8204.0,42.6,4515.0,23.4,5280.0,27.4,550.0,2.9,729.0,3.8,494.0,2.6
19107,10054.0,10054.0,4384.0,43.6,2374.0,23.6,2600.0,25.9,228.0,2.3,468.0,4.7,265.0,2.6
19109,14777.0,14777.0,6666.0,45.1,3477.0,23.5,3766.0,25.5,227.0,1.5,641.0,4.3,422.0,2.9
19111,33407.0,33407.0,14177.0,42.4,7237.0,21.7,9149.0,27.4,1333.0,4.0,1511.0,4.5,893.0,2.7
19113,217248.0,217248.0,89807.0,41.3,44282.0,20.4,61634.0,28.4,7330.0,3.4,14195.0,6.5,6874.0,3.2
19115,11087.0,11087.0,4343.0,39.2,2437.0,22.0,3350.0,30.2,517.0,4.7,440.0,4.0,285.0,2.6
19117,8467.0,8467.0,3642.0,43.0,1907.0,22.5,2348.0,27.7,187.0,2.2,383.0,4.5,229.0,2.7
19119,11609.0,11609.0,4549.0,39.2,2950.0,25.4,3679.0,31.7,151.0,1.3,280.0,2.4,183.0,1.6
19121,15693.0,15693.0,6309.0,40.2,3951.0,25.2,4550.0,29.0,384.0,2.4,499.0,3.2,371.0,2.4
19123,21528.0,21528.0,8829.0,41.0,4588.0,21.3,6216.0,28.9,732.0,3.4,1163.0,5.4,498.0,2.3
19125,31473.0,31473.0,13314.0,42.3,7427.0,23.6,8765.0,27.8,844.0,2.7,1123.0,3.6,567.0,1.8
19127,39177.0,39177.0,15338.0,39.2,8162.0,20.8,11926.0,30.4,1650.0,4.2,2101.0,5.4,1031.0,2.6
19129,14406.0,14406.0,5587.0,38.8,3297.0,22.9,4491.0,31.2,518.0,3.6,513.0,3.6,314.0,2.2
19131,10403.0,10403.0,4397.0,42.3,2429.0,23.3,3040.0,29.2,178.0,1.7,359.0,3.5,188.0,1.8
19133,8557.0,8557.0,4053.0,47.4,1931.0,22.6,1984.0,23.2,131.0,1.5,458.0,5.4,413.0,4.8
19135,7729.0,7729.0,3329.0,43.1,1731.0,22.4,2160.0,27.9,202.0,2.6,307.0,4.0,242.0,3.1
19137,9952.0,9952.0,4587.0,46.1,2194.0,22.0,2408.0,24.2,280.0,2.8,483.0,4.9,313.0,3.1
19139,42344.0,42344.0,16536.0,39.1,8363.0,19.8,13019.0,30.7,2240.0,5.3,2186.0,5.2,1126.0,2.7
19141,13516.0,13516.0,6031.0,44.6,3234.0,23.9,3357.0,24.8,221.0,1.6,673.0,5.0,427.0,3.2
19143,6019.0,6019.0,2611.0,43.4,1418.0,23.6,1545.0,25.7,136.0,2.3,309.0,5.1,158.0,2.6
19145,14357.0,14357.0,6323.0,44.0,3283.0,22.9,3820.0,26.6,395.0,2.8,536.0,3.7,287.0,2.0
19147,8701.0,8701.0,3812.0,43.8,2059.0,23.7,2309.0,26.5,152.0,1.7,369.0,4.2,235.0,2.7
19149,24682.0,24682.0,10115.0,41.0,5814.0,23.6,7280.0,29.5,439.0,1.8,1034.0,4.2,697.0,2.8
19151,6745.0,6745.0,3205.0,47.5,1628.0,24.1,1540.0,22.8,61.0,0.9,311.0,4.6,266.0,3.9
19153,465456.0,465456.0,183753.0,39.5,86920.0,18.7,139918.0,30.1,21425.0,4.6,33440.0,7.2,14512.0,3.1
19155,91183.0,91183.0,36881.0,40.4,17915.0,19.6,26464.0,29.0,4913.0,5.4,5010.0,5.5,2327.0,2.6
19157,16883.0,16883.0,7681.0,45.5,3767.0,22.3,4240.0,25.1,394.0,2.3,801.0,4.7,460.0,2.7
19159,4767.0,4767.0,1997.0,41.9,1104.0,23.2,1350.0,28.3,132.0,2.8,184.0,3.9,127.0,2.7
19161,9671.0,9671.0,4367.0,45.2,2388.0,24.7,2450.0,25.3,146.0,1.5,320.0,3.3,237.0,2.5
19163,168997.0,168997.0,67025.0,39.7,32881.0,19.5,51600.0,30.5,6719.0,4.0,10772.0,6.4,4405.0,2.6
19165,11475.0,11475.0,5046.0,44.0,2607.0,22.7,3195.0,27.8,108.0,0.9,519.0,4.5,339.0,3.0
19167,32516.0,32516.0,12166.0,37.4,7911.0,24.3,10653.0,32.8,758.0,2.3,1028.0,3.2,382.0,1.2
19169,86450.0,86450.0,37219.0,43.1,16119.0,18.6,17935.0,20.7,1496.0,1.7,13681.0,15.8,2384.0,2.8
19171,16756.0,16756.0,6755.0,40.3,3552.0,21.2,4544.0,27.1,987.0,5.9,918.0,5.5,498.0,3.0
19173,6103.0,6103.0,2650.0,43.4,1435.0,23.5,1525.0,25.0,164.0,2.7,329.0,5.4,151.0,2.5
19175,12152.0,12152.0,5194.0,42.7,2544.0,20.9,3330.0,27.4,290.0,2.4,794.0,6.5,370.0,3.0
19177,7127.0,7127.0,2863.0,40.2,1655.0,23.2,2155.0,30.2,226.0,3.2,228.0,3.2,120.0,1.7
19179,34489.0,34489.0,14418.0,41.8,7044.0,20.4,9582.0,27.8,1452.0,4.2,1993.0,5.8,945.0,2.7
19181,47533.0,47533.0,18959.0,39.9,10978.0,23.1,14623.0,30.8,1206.0,2.5,1767.0,3.7,993.0,2.1
19183,21798.0,21798.0,8720.0,40.0,4865.0,22.3,6390.0,29.3,706.0,3.2,1117.0,5.1,659.0,3.0
19185,6297.0,6297.0,2669.0,42.4,1308.0,20.8,1810.0,28.7,206.0,3.3,304.0,4.8,157.0,2.5
19187,33901.0,33901.0,15208.0,44.9,6499.0,19.2,9137.0,27.0,878.0,2.6,2179.0,6.4,1193.0,3.5
19189,9956.0,9956.0,4605.0,46.3,2316.0,23.3,2493.0,25.0,109.0,1.1,433.0,4.3,242.0,2.4
19191,18108.0,18108.0,8205.0,45.3,4617.0,25.5,4295.0,23.7,318.0,1.8,673.0,3.7,355.0,2.0
19193,99507.0,99507.0,38975.0,39.2,17886.0,18.0,30509.0,30.7,6141.0,6.2,5996.0,6.0,3361.0,3.4
19195,7384.0,7384.0,3170.0,42.9,1629.0,22.1,1954.0,26.5,248.0,3.4,383.0,5.2,249.0,3.4
19197,12555.0,12555.0,5690.0,45.3,2741.0,21.8,3120.0,24.9,363.0,2.9,641.0,5.1,299.0,2.4
20001,12223.0,12223.0,5289.0,43.3,2538.0,20.8,2953.0,24.2,513.0,4.2,930.0,7.6,260.0,2.1
20003,7729.0,7729.0,3069.0,39.7,1704.0,22.0,2468.0,31.9,280.0,3.6,208.0,2.7,38.0,0.5
20005,14912.0,14912.0,5980.0,40.1,3032.0,20.3,4306.0,28.9,748.0,5.0,846.0,5.7,269.0,1.8
20007,4683.0,4683.0,1960.0,41.9,953.0,20.4,1327.0,28.3,221.0,4.7,222.0,4.7,114.0,2.4
20009,26329.0,26329.0,10892.0,41.4,5509.0,20.9,7022.0,26.7,1367.0,5.2,1539.0,5.8,921.0,3.5
20011,14274.0,14274.0,5722.0,40.1,3030.0,21.2,4218.0,29.6,603.0,4.2,701.0,4.9,332.0,2.3
20013,9542.0,9542.0,3904.0,40.9,2077.0,21.8,2611.0,27.4,561.0,5.9,389.0,4.1,207.0,2.2
20015,63642.0,63642.0,24473.0,38.5,14237.0,22.4,20238.0,31.8,2402.0,3.8,2292.0,3.6,1236.0,1.9
20017,2553.0,2553.0,1029.0,40.3,544.0,21.3,668.0,26.2,206.0,8.1,106.0,4.2,42.0,1.6
20019,3305.0,3305.0,1450.0,43.9,706.0,21.4,858.0,26.0,168.0,5.1,123.0,3.7,63.0,1.9
20021,20088.0,20088.0,8037.0,40.0,4244.0,21.1,5573.0,27.7,1615.0,8.0,619.0,3.1,365.0,1.8
20023,2642.0,2642.0,1228.0,46.5,613.0,23.2,665.0,25.2,43.0,1.6,93.0,3.5,39.0,1.5
20025,1992.0,1992.0,893.0,44.8,430.0,21.6,486.0,24.4,112.0,5.6,71.0,3.6,44.0,2.2
20027,7985.0,7985.0,3402.0,42.6,1902.0,23.8,2182.0,27.3,358.0,4.5,141.0,1.8,70.0,0.9
20029,8716.0,8716.0,3858.0,44.3,1819.0,20.9,2179.0,25.0,194.0,2.2,666.0,7.6,271.0,3.1
20031,8165.0,8165.0,3548.0,43.5,1961.0,24.0,1961.0,24.0,221.0,2.7,474.0,5.8,322.0,3.9
20033,1708.0,1708.0,744.0,43.6,384.0,22.5,431.0,25.2,79.0,4.6,70.0,4.1,23.0,1.3
20035,33348.0,33348.0,13566.0,40.7,6865.0,20.6,9459.0,28.4,1646.0,4.9,1812.0,5.4,925.0,2.8
20037,37187.0,37187.0,15053.0,40.5,6727.0,18.1,10636.0,28.6,1526.0,4.1,3245.0,8.7,1048.0,2.8
20039,2806.0,2806.0,1486.0,53.0,640.0,22.8,521.0,18.6,52.0,1.9,107.0,3.8,100.0,3.6
20041,18667.0,18667.0,7801.0,41.8,4043.0,21.7,4949.0,26.5,1105.0,5.9,769.0,4.1,323.0,1.7
20043,7046.0,7046.0,3024.0,42.9,1601.0,22.7,1735.0,24.6,316.0,4.5,370.0,5.3,233.0,3.3
20045,110833.0,110833.0,46294.0,41.8,19578.0,17.7,26254.0,23.7,3740.0,3.4,14967.0,13.5,3803.0,3.4
20047,2831.0,2831.0,1302.0,46.0,668.0,23.6,723.0,25.5,67.0,2.4,71.0,2.5,53.0,1.9
20049,2526.0,2526.0,1117.0,44.2,585.0,23.2,650.0,25.7,106.0,4.2,68.0,2.7,26.0,1.0
20051,27646.0,27646.0,11581.0,41.9,5090.0,18.4,6704.0,24.2,1086.0,3.9,3185.0,11.5,767.0,2.8
20053,5416.0,5416.0,2462.0,45.5,1268.0,23.4,1307.0,24.1,153.0,2.8,226.0,4.2,59.0,1.1
20055,36378.0,36378.0,12509.0,34.4,6199.0,17.0,12938.0,35.6,2636.0,7.2,2096.0,5.8,1118.0,3.1
20057,33803.0,33803.0,11274.0,33.4,6133.0,18.1,11698.0,34.6,2607.0,7.7,2091.0,6.2,822.0,2.4
20059,24962.0,24962.0,9982.0,40.0,5634.0,22.6,6976.0,27.9,1076.0,4.3,1294.0,5.2,546.0,2.2
20061,33947.0,33947.0,12754.0,37.6,7120.0,21.0,11956.0,35.2,1075.0,3.2,1042.0,3.1,591.0,1.7
20063,2574.0,2574.0,1211.0,47.0,685.0,26.6,568.0,22.1,37.0,1.4,73.0,2.8,54.0,2.1
20065,2501.0,2501.0,1216.0,48.6,578.0,23.1,550.0,22.0,45.0,1.8,112.0,4.5,51.0,2.0
20067,7547.0,7547.0,2592.0,34.3,1621.0,21.5,2799.0,37.1,257.0,3.4,278.0,3.7,59.0,0.8
20069,5951.0,5951.0,2179.0,36.6,1403.0,23.6,2033.0,34.2,211.0,3.5,125.0,2.1,72.0,1.2
20071,1169.0,1169.0,494.0,42.3,279.0,23.9,348.0,29.8,24.0,2.1,24.0,2.1,20.0,1.7
20073,6074.0,6074.0,2758.0,45.4,1364.0,22.5,1456.0,24.0,237.0,3.9,259.0,4.3,173.0,2.8
20075,2616.0,2616.0,852.0,32.6,473.0,18.1,986.0,37.7,152.0,5.8,153.0,5.8,44.0,1.7
20077,5527.0,5527.0,2274.0,41.1,1272.0,23.0,1560.0,28.2,235.0,4.3,186.0,3.4,60.0,1.1
20079,33172.0,33172.0,13383.0,40.3,7613.0,23.0,9898.0,29.8,1005.0,3.0,1273.0,3.8,460.0,1.4
20081,4005.0,4005.0,1329.0,33.2,895.0,22.3,1435.0,35.8,240.0,6.0,106.0,2.6,46.0,1.1
20083,1810.0,1810.0,761.0,42.0,485.0,26.8,452.0,25.0,69.0,3.8,43.0,2.4,12.0,0.7
20085,13179.0,13179.0,5392.0,40.9,3018.0,22.9,3522.0,26.7,622.0,4.7,625.0,4.7,372.0,2.8
20087,18651.0,18651.0,7600.0,40.7,4645.0,24.9,5065.0,27.2,602.0,3.2,739.0,4.0,408.0,2.2
20089,2884.0,2884.0,1380.0,47.9,699.0,24.2,620.0,21.5,70.0,2.4,115.0,4.0,56.0,1.9
20091,580752.0,580752.0,226242.0,39.0,127026.0,21.9,180845.0,31.1,20619.0,3.6,26020.0,4.5,11733.0,2.0
20093,3871.0,3871.0,1261.0,32.6,811.0,21.0,1314.0,33.9,332.0,8.6,153.0,4.0,52.0,1.3
20095,7341.0,7341.0,3091.0,42.1,1755.0,23.9,2038.0,27.8,236.0,3.2,221.0,3.0,102.0,1.4
20097,2340.0,2340.0,981.0,41.9,564.0,24.1,621.0,26.5,94.0,4.0,80.0,3.4,27.0,1.2
20099,19820.0,19820.0,8033.0,40.5,4254.0,21.5,5452.0,27.5,1253.0,6.3,828.0,4.2,360.0,1.8
20101,1634.0,1634.0,787.0,48.2,382.0,23.4,381.0,23.3,22.0,1.3,62.0,3.8,53.0,3.2
20103,74056.0,74056.0,27060.0,36.5,15558.0,21.0,23977.0,32.4,4324.0,5.8,3137.0,4.2,1206.0,1.6
20105,3034.0,3034.0,1264.0,41.7,612.0,20.2,757.0,25.0,191.0,6.3,210.0,6.9,67.0,2.2
20107,9575.0,9575.0,4348.0,45.4,2159.0,22.5,2529.0,26.4,200.0,2.1,339.0,3.5,266.0,2.8
20109,2774.0,2774.0,1137.0,41.0,634.0,22.9,825.0,29.7,105.0,3.8,73.0,2.6,44.0,1.6
20111,31883.0,31883.0,13584.0,42.6,6197.0,19.4,7777.0,24.4,1324.0,4.2,3001.0,9.4,1298.0,4.1
20113,27312.0,27312.0,12298.0,45.0,6483.0,23.7,7031.0,25.7,586.0,2.1,914.0,3.3,537.0,2.0
20115,11235.0,11235.0,4789.0,42.6,2764.0,24.6,2951.0,26.3,369.0,3.3,362.0,3.2,205.0,1.8
20117,9629.0,9629.0,4112.0,42.7,2292.0,23.8,2561.0,26.6,203.0,2.1,461.0,4.8,261.0,2.7
20119,4139.0,4139.0,1675.0,40.5,883.0,21.3,1312.0,31.7,163.0,3.9,106.0,2.6,79.0,1.9
20121,32405.0,32405.0,12727.0,39.3,7288.0,22.5,9946.0,30.7,1227.0,3.8,1217.0,3.8,564.0,1.7
20123,5976.0,5976.0,2616.0,43.8,1248.0,20.9,1609.0,26.9,132.0,2.2,371.0,6.2,177.0,3.0
20125,32087.0,32087.0,13538.0,42.2,6402.0,20.0,9034.0,28.2,1469.0,4.6,1644.0,5.1,1121.0,3.5
20127,5487.0,5487.0,2247.0,41.0,1310.0,23.9,1582.0,28.8,149.0,2.7,199.0,3.6,120.0,2.2
20129,2755.0,2755.0,1117.0,40.5,537.0,19.5,882.0,32.0,163.0,5.9,56.0,2.0,29.0,1.1
20131,9786.0,9786.0,4020.0,41.1,2285.0,23.3,2972.0,30.4,194.0,2.0,315.0,3.2,203.0,2.1
20133,15686.0,15686.0,6681.0,42.6,3275.0,20.9,4504.0,28.7,475.0,3.0,751.0,4.8,400.0,2.6
20135,2905.0,2905.0,1313.0,45.2,812.0,28.0,678.0,23.3,43.0,1.5,59.0,2.0,36.0,1.2
20137,4651.0,4651.0,1930.0,41.5,1038.0,22.3,1256.0,27.0,132.0,2.8,295.0,6.3,185.0,4.0
20139,15684.0,15684.0,6554.0,41.8,3638.0,23.2,4227.0,27.0,594.0,3.8,671.0,4.3,447.0,2.9
20141,3496.0,3496.0,1691.0,48.4,782.0,22.4,796.0,22.8,65.0,1.9,162.0,4.6,135.0,3.9
20143,5815.0,5815.0,2420.0,41.6,1393.0,24.0,1597.0,27.5,153.0,2.6,252.0,4.3,112.0,1.9
20145,5622.0,5622.0,2502.0,44.5,1128.0,20.1,1259.0,22.4,335.0,6.0,398.0,7.1,129.0,2.3
20147,5308.0,5308.0,2363.0,44.5,1286.0,24.2,1351.0,25.5,55.0,1.0,253.0,4.8,202.0,3.8
20149,23194.0,23194.0,8695.0,37.5,5275.0,22.7,8022.0,34.6,626.0,2.7,576.0,2.5,292.0,1.3
20151,9176.0,9176.0,3684.0,40.1,1951.0,21.3,2559.0,27.9,474.0,5.2,508.0,5.5,177.0,1.9
20153,2471.0,2471.0,1168.0,47.3,655.0,26.5,525.0,21.2,31.0,1.3,92.0,3.7,54.0,2.2
20155,60360.0,60360.0,25052.0,41.5,12702.0,21.0,17182.0,28.5,1823.0,3.0,3601.0,6.0,1812.0,3.0
20157,4588.0,4588.0,2248.0,49.0,1176.0,25.6,941.0,20.5,74.0,1.6,149.0,3.2,94.0,2.0
20159,9105.0,9105.0,3863.0,42.4,2124.0,23.3,2377.0,26.1,347.0,3.8,394.0,4.3,186.0,2.0
20161,65433.0,65433.0,26648.0,40.7,11456.0,17.5,14227.0,21.7,1804.0,2.8,11298.0,17.3,1782.0,2.7
20163,4923.0,4923.0,2100.0,42.7,1114.0,22.6,1397.0,28.4,167.0,3.4,145.0,2.9,103.0,2.1
20165,3032.0,3032.0,1403.0,46.3,647.0,21.3,780.0,25.7,89.0,2.9,113.0,3.7,79.0,2.6
20167,6854.0,6854.0,2979.0,43.5,1771.0,25.8,1723.0,25.1,80.0,1.2,301.0,4.4,112.0,1.6
20169,53500.0,53500.0,22210.0,41.5,10730.0,20.1,15357.0,28.7,2529.0,4.7,2674.0,5.0,1239.0,2.3
20171,4863.0,4863.0,2025.0,41.6,1170.0,24.1,1424.0,29.3,81.0,1.7,163.0,3.4,114.0,2.3
20173,505885.0,505885.0,195779.0,38.7,91724.0,18.1,161046.0,31.8,29885.0,5.9,27451.0,5.4,10600.0,2.1
20175,22175.0,22175.0,7315.0,33.0,3455.0,15.6,8038.0,36.2,1988.0,9.0,1379.0,6.2,749.0,3.4
20177,173389.0,173389.0,72017.0,41.5,34105.0,19.7,49680.0,28.7,7834.0,4.5,9753.0,5.6,3908.0,2.3
20179,2478.0,2478.0,1134.0,45.8,590.0,23.8,634.0,25.6,41.0,1.7,79.0,3.2,45.0,1.8
20181,5801.0,5801.0,2649.0,45.7,1275.0,22.0,1481.0,25.5,103.0,1.8,293.0,5.1,279.0,4.8
20183,3597.0,3597.0,1681.0,46.7,984.0,27.4,806.0,22.4,37.0,1.0,89.0,2.5,54.0,1.5
20185,4093.0,4093.0,1811.0,44.2,1018.0,24.9,954.0,23.3,134.0,3.3,176.0,4.3,78.0,1.9
20187,2034.0,2034.0,807.0,39.7,488.0,24.0,658.0,32.4,69.0,3.4,12.0,0.6,12.0,0.6
20189,5571.0,5571.0,1911.0,34.3,1215.0,21.8,1972.0,35.4,257.0,4.6,216.0,3.9,59.0,1.1
20191,22715.0,22715.0,9321.0,41.0,4798.0,21.1,6901.0,30.4,949.0,4.2,746.0,3.3,432.0,1.9
20193,7456.0,7456.0,3301.0,44.3,1857.0,24.9,1730.0,23.2,162.0,2.2,406.0,5.4,284.0,3.8
20195,2772.0,2772.0,1380.0,49.8,713.0,25.7,528.0,19.0,43.0,1.6,108.0,3.9,92.0,3.3
20197,6793.0,6793.0,2749.0,40.5,1515.0,22.3,2168.0,31.9,208.0,3.1,153.0,2.3,75.0,1.1
20199,1553.0,1553.0,633.0,40.8,371.0,23.9,409.0,26.3,98.0,6.3,42.0,2.7,24.0,1.5
20201,5376.0,5376.0,2344.0,43.6,1299.0,24.2,1429.0,26.6,118.0,2.2,186.0,3.5,107.0,2.0
20203,2113.0,2113.0,903.0,42.7,570.0,27.0,527.0,24.9,68.0,3.2,45.0,2.1,20.0,0.9
20205,8641.0,8641.0,3795.0,43.9,1847.0,21.4,2069.0,23.9,399.0,4.6,531.0,6.1,283.0,3.3
20207,3161.0,3161.0,1476.0,46.7,623.0,19.7,580.0,18.3,211.0,6.7,271.0,8.6,150.0,4.7
20209,163004.0,163004.0,59983.0,36.8,24224.0,14.9,54294.0,33.3,15081.0,9.3,9422.0,5.8,4429.0,2.7
21001,17918.0,17918.0,7020.0,39.2,3894.0,21.7,5179.0,28.9,1159.0,6.5,666.0,3.7,245.0,1.4
21003,20574.0,20574.0,7697.0,37.4,4211.0,20.5,6678.0,32.5,1103.0,5.4,885.0,4.3,511.0,2.5
21005,22111.0,22111.0,8627.0,39.0,4775.0,21.6,5991.0,27.1,1480.0,6.7,1238.0,5.6,670.0,3.0
21007,7972.0,7972.0,3085.0,38.7,1694.0,21.2,2129.0,26.7,553.0,6.9,511.0,6.4,227.0,2.8
21009,42933.0,42933.0,16965.0,39.5,8452.0,19.7,12397.0,28.9,2849.0,6.6,2270.0,5.3,901.0,2.1
21011,12183.0,12183.0,4624.0,38.0,2414.0,19.8,3606.0,29.6,901.0,7.4,638.0,5.2,484.0,4.0
21013,26267.0,26267.0,10940.0,41.6,4775.0,18.2,7139.0,27.2,2486.0,9.5,927.0,3.5,477.0,1.8
21015,128053.0,128053.0,46404.0,36.2,26869.0,21.0,41647.0,32.5,7556.0,5.9,5577.0,4.4,2818.0,2.2
21017,19886.0,19886.0,8128.0,40.9,3898.0,19.6,5344.0,26.9,1079.0,5.4,1437.0,7.2,830.0,4.2
21019,46137.0,46137.0,18798.0,40.7,9042.0,19.6,12804.0,27.8,3433.0,7.4,2060.0,4.5,1108.0,2.4
21021,26947.0,26947.0,10984.0,40.8,5556.0,20.6,7330.0,27.2,1642.0,6.1,1435.0,5.3,677.0,2.5
21023,8274.0,8274.0,3377.0,40.8,1711.0,20.7,2252.0,27.2,500.0,6.0,434.0,5.2,244.0,2.9
21025,12760.0,12760.0,5322.0,41.7,2568.0,20.1,3082.0,24.2,1260.0,9.9,528.0,4.1,230.0,1.8
21027,19776.0,19776.0,7675.0,38.8,4180.0,21.1,5699.0,28.8,1161.0,5.9,1061.0,5.4,533.0,2.7
21029,79119.0,79119.0,29374.0,37.1,16696.0,21.1,23066.0,29.2,6033.0,7.6,3950.0,5.0,1842.0,2.3
21031,12529.0,12529.0,4996.0,39.9,2649.0,21.1,3460.0,27.6,773.0,6.2,651.0,5.2,278.0,2.2
21033,12569.0,12569.0,5176.0,41.2,2844.0,22.6,3262.0,26.0,779.0,6.2,508.0,4.0,303.0,2.4
21035,35165.0,35165.0,14641.0,41.6,6827.0,19.4,8545.0,24.3,2324.0,6.6,2828.0,8.0,746.0,2.1
21037,88744.0,88744.0,36308.0,40.9,17332.0,19.5,24577.0,27.7,5329.0,6.0,5198.0,5.9,2199.0,2.5
21039,4782.0,4782.0,2020.0,42.2,1002.0,21.0,1239.0,25.9,309.0,6.5,212.0,4.4,114.0,2.4
21041,10384.0,10384.0,3981.0,38.3,1867.0,18.0,2973.0,28.6,973.0,9.4,590.0,5.7,279.0,2.7
21043,26572.0,26572.0,9972.0,37.5,5033.0,18.9,8282.0,31.2,2312.0,8.7,973.0,3.7,488.0,1.8
21045,15368.0,15368.0,6330.0,41.2,3251.0,21.2,4143.0,27.0,1164.0,7.6,480.0,3.1,261.0,1.7
21047,65635.0,65635.0,25682.0,39.1,12580.0,19.2,20741.0,31.6,3796.0,5.8,2836.0,4.3,1345.0,2.0
21049,35447.0,35447.0,14427.0,40.7,7074.0,20.0,9110.0,25.7,2498.0,7.0,2338.0,6.6,1428.0,4.0
21051,19116.0,19116.0,7625.0,39.9,3721.0,19.5,5099.0,26.7,2010.0,10.5,661.0,3.5,375.0,2.0
21053,10051.0,10051.0,3835.0,38.2,1819.0,18.1,3002.0,29.9,849.0,8.4,546.0,5.4,152.0,1.5
21055,8867.0,8867.0,3645.0,41.1,1919.0,21.6,2226.0,25.1,648.0,7.3,429.0,4.8,130.0,1.5
21057,6622.0,6622.0,2769.0,41.8,1314.0,19.8,1862.0,28.1,516.0,7.8,161.0,2.4,26.0,0.4
21059,96753.0,96753.0,39808.0,41.1,19474.0,20.1,27988.0,28.9,4665.0,4.8,4818.0,5.0,2655.0,2.7
21061,11732.0,11732.0,4886.0,41.6,2655.0,22.6,2845.0,24.2,872.0,7.4,474.0,4.0,168.0,1.4
21063,6144.0,6144.0,2576.0,41.9,1465.0,23.8,1487.0,24.2,370.0,6.0,246.0,4.0,128.0,2.1
21065,14188.0,14188.0,5503.0,38.8,2556.0,18.0,4162.0,29.3,1332.0,9.4,635.0,4.5,347.0,2.4
21067,306242.0,306242.0,128806.0,42.1,52628.0,17.2,78746.0,25.7,15738.0,5.1,30324.0,9.9,9650.0,3.2
21069,14445.0,14445.0,5888.0,40.8,3397.0,23.5,3935.0,27.2,654.0,4.5,571.0,4.0,283.0,2.0
21071,36077.0,36077.0,15163.0,42.0,7355.0,20.4,9780.0,27.1,2177.0,6.0,1602.0,4.4,811.0,2.2
21073,48528.0,48528.0,20875.0,43.0,9144.0,18.8,12644.0,26.1,2988.0,6.2,2877.0,5.9,1378.0,2.8
21075,5780.0,5780.0,2524.0,43.7,965.0,16.7,1630.0,28.2,357.0,6.2,304.0,5.3,122.0,2.1
21077,8598.0,8598.0,3073.0,35.7,1516.0,17.6,2673.0,31.1,755.0,8.8,581.0,6.8,218.0,2.5
21079,17190.0,17190.0,6823.0,39.7,3923.0,22.8,4530.0,26.4,1069.0,6.2,845.0,4.9,530.0,3.1
21081,24503.0,24503.0,8849.0,36.1,4624.0,18.9,7305.0,29.8,2554.0,10.4,1171.0,4.8,637.0,2.6
21083,36655.0,36655.0,14484.0,39.5,7452.0,20.3,10988.0,30.0,2481.0,6.8,1250.0,3.4,469.0,1.3
21085,25866.0,25866.0,9771.0,37.8,5145.0,19.9,7563.0,29.2,2354.0,9.1,1033.0,4.0,529.0,2.0
21087,10884.0,10884.0,4466.0,41.0,2317.0,21.3,3020.0,27.7,727.0,6.7,354.0,3.3,208.0,1.9
21089,35356.0,35356.0,14057.0,39.8,7638.0,21.6,9535.0,27.0,2543.0,7.2,1583.0,4.5,939.0,2.7
21091,8608.0,8608.0,3301.0,38.3,2023.0,23.5,2516.0,29.2,452.0,5.3,316.0,3.7,180.0,2.1
21093,105397.0,105397.0,41111.0,39.0,20541.0,19.5,32889.0,31.2,5991.0,5.7,4865.0,4.6,2353.0,2.2
