countyFIPS,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well"""""
5023,24071.0,24071.0,23485.0,97.6,586.0,2.4,105.0,0.4,346.0,1.4,48.0,0.2,90.0,0.4,0.0,0.0,144.0,0.6,57.0,0.2,6.0,0.0,0.0,0.0
5025,7789.0,7789.0,7684.0,98.7,105.0,1.3,45.0,0.6,82.0,1.1,42.0,0.5,11.0,0.1,3.0,0.0,12.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
5027,22464.0,22464.0,21637.0,96.3,827.0,3.7,342.0,1.5,572.0,2.5,238.0,1.1,73.0,0.3,0.0,0.0,161.0,0.7,104.0,0.5,21.0,0.1,0.0,0.0
5029,19668.0,19668.0,19061.0,96.9,607.0,3.1,305.0,1.6,541.0,2.8,292.0,1.5,50.0,0.3,3.0,0.0,16.0,0.1,10.0,0.1,0.0,0.0,0.0,0.0
5031,98314.0,98314.0,92264.0,93.8,6050.0,6.2,2680.0,2.7,3511.0,3.6,1547.0,1.6,1339.0,1.4,536.0,0.5,945.0,1.0,506.0,0.5,255.0,0.3,91.0,0.1
5033,58595.0,58595.0,54686.0,93.3,3909.0,6.7,1690.0,2.9,2823.0,4.8,1190.0,2.0,272.0,0.5,82.0,0.1,814.0,1.4,418.0,0.7,0.0,0.0,0.0,0.0
5035,45270.0,45270.0,44096.0,97.4,1174.0,2.6,561.0,1.2,678.0,1.5,381.0,0.8,268.0,0.6,92.0,0.2,206.0,0.5,82.0,0.2,22.0,0.0,6.0,0.0
5037,15880.0,15880.0,15707.0,98.9,173.0,1.1,10.0,0.1,144.0,0.9,0.0,0.0,16.0,0.1,0.0,0.0,12.0,0.1,10.0,0.1,1.0,0.0,0.0,0.0
5039,7064.0,7064.0,6855.0,97.0,209.0,3.0,75.0,1.1,174.0,2.5,75.0,1.1,14.0,0.2,0.0,0.0,21.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
5041,11129.0,11129.0,10356.0,93.1,773.0,6.9,564.0,5.1,677.0,6.1,536.0,4.8,15.0,0.1,0.0,0.0,47.0,0.4,3.0,0.0,34.0,0.3,25.0,0.2
5043,17380.0,17380.0,16879.0,97.1,501.0,2.9,77.0,0.4,424.0,2.4,66.0,0.4,32.0,0.2,0.0,0.0,4.0,0.0,0.0,0.0,41.0,0.2,11.0,0.1
5045,114688.0,114688.0,108547.0,94.6,6141.0,5.4,1964.0,1.7,3230.0,2.8,1209.0,1.1,1257.0,1.1,196.0,0.2,1059.0,0.9,400.0,0.3,595.0,0.5,159.0,0.1
5047,16779.0,16779.0,16401.0,97.7,378.0,2.3,91.0,0.5,229.0,1.4,85.0,0.5,71.0,0.4,0.0,0.0,78.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0
5049,11562.0,11562.0,11403.0,98.6,159.0,1.4,124.0,1.1,72.0,0.6,50.0,0.4,84.0,0.7,73.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
5051,93001.0,93001.0,87572.0,94.2,5429.0,5.8,2256.0,2.4,3869.0,4.2,1798.0,1.9,1251.0,1.3,394.0,0.4,281.0,0.3,56.0,0.1,28.0,0.0,8.0,0.0
5053,17113.0,17113.0,16760.0,97.9,353.0,2.1,55.0,0.3,288.0,1.7,55.0,0.3,65.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055,41728.0,41728.0,41148.0,98.6,580.0,1.4,202.0,0.5,423.0,1.0,163.0,0.4,75.0,0.2,1.0,0.0,82.0,0.2,38.0,0.1,0.0,0.0,0.0,0.0
5057,20409.0,20409.0,17993.0,88.2,2416.0,11.8,996.0,4.9,2318.0,11.4,992.0,4.9,75.0,0.4,0.0,0.0,23.0,0.1,4.0,0.0,0.0,0.0,0.0,0.0
5059,31846.0,31846.0,30988.0,97.3,858.0,2.7,425.0,1.3,611.0,1.9,328.0,1.0,126.0,0.4,38.0,0.1,93.0,0.3,44.0,0.1,28.0,0.1,15.0,0.0
5061,12459.0,12459.0,10915.0,87.6,1544.0,12.4,663.0,5.3,1403.0,11.3,604.0,4.8,119.0,1.0,37.0,0.3,22.0,0.2,22.0,0.2,0.0,0.0,0.0,0.0
5063,34859.0,34859.0,33153.0,95.1,1706.0,4.9,932.0,2.7,1408.0,4.0,829.0,2.4,139.0,0.4,9.0,0.0,159.0,0.5,94.0,0.3,0.0,0.0,0.0,0.0
5065,12894.0,12894.0,12415.0,96.3,479.0,3.7,41.0,0.3,278.0,2.2,32.0,0.2,165.0,1.3,6.0,0.0,29.0,0.2,3.0,0.0,7.0,0.1,0.0,0.0
5067,16252.0,16252.0,15913.0,97.9,339.0,2.1,54.0,0.3,272.0,1.7,54.0,0.3,40.0,0.2,0.0,0.0,27.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
5069,66151.0,66151.0,63666.0,96.2,2485.0,3.8,799.0,1.2,1091.0,1.6,395.0,0.6,653.0,1.0,50.0,0.1,540.0,0.8,305.0,0.5,201.0,0.3,49.0,0.1
5071,24589.0,24589.0,21125.0,85.9,3464.0,14.1,1621.0,6.6,2946.0,12.0,1327.0,5.4,195.0,0.8,63.0,0.3,298.0,1.2,225.0,0.9,25.0,0.1,6.0,0.0
5073,6541.0,6541.0,6413.0,98.0,128.0,2.0,62.0,0.9,82.0,1.3,35.0,0.5,15.0,0.2,10.0,0.2,31.0,0.5,17.0,0.3,0.0,0.0,0.0,0.0
5075,15753.0,15753.0,15530.0,98.6,223.0,1.4,66.0,0.4,158.0,1.0,55.0,0.3,59.0,0.4,11.0,0.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5077,8912.0,8912.0,8670.0,97.3,242.0,2.7,76.0,0.9,216.0,2.4,76.0,0.9,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5079,13149.0,13149.0,12677.0,96.4,472.0,3.6,209.0,1.6,424.0,3.2,209.0,1.6,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.3,0.0,0.0
5081,11693.0,11693.0,11578.0,99.0,115.0,1.0,22.0,0.2,71.0,0.6,21.0,0.2,0.0,0.0,0.0,0.0,44.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
5083,20497.0,20497.0,19734.0,96.3,763.0,3.7,289.0,1.4,260.0,1.3,133.0,0.6,105.0,0.5,7.0,0.0,396.0,1.9,149.0,0.7,2.0,0.0,0.0,0.0
5085,67273.0,67273.0,64832.0,96.4,2441.0,3.6,922.0,1.4,1830.0,2.7,703.0,1.0,273.0,0.4,40.0,0.1,313.0,0.5,179.0,0.3,25.0,0.0,0.0,0.0
5087,15045.0,15045.0,14306.0,95.1,739.0,4.9,456.0,3.0,504.0,3.3,302.0,2.0,114.0,0.8,68.0,0.5,121.0,0.8,86.0,0.6,0.0,0.0,0.0,0.0
5089,15698.0,15698.0,15498.0,98.7,200.0,1.3,50.0,0.3,81.0,0.5,29.0,0.2,94.0,0.6,8.0,0.1,25.0,0.2,13.0,0.1,0.0,0.0,0.0,0.0
5091,40898.0,40898.0,39949.0,97.7,949.0,2.3,245.0,0.6,664.0,1.6,209.0,0.5,69.0,0.2,0.0,0.0,176.0,0.4,24.0,0.1,40.0,0.1,12.0,0.0
5093,39741.0,39741.0,38205.0,96.1,1536.0,3.9,791.0,2.0,1317.0,3.3,695.0,1.7,79.0,0.2,15.0,0.0,137.0,0.3,78.0,0.2,3.0,0.0,3.0,0.0
5095,6815.0,6815.0,6655.0,97.7,160.0,2.3,102.0,1.5,145.0,2.1,96.0,1.4,9.0,0.1,0.0,0.0,6.0,0.1,6.0,0.1,0.0,0.0,0.0,0.0
5097,8569.0,8569.0,8241.0,96.2,328.0,3.8,175.0,2.0,226.0,2.6,128.0,1.5,21.0,0.2,5.0,0.1,81.0,0.9,42.0,0.5,0.0,0.0,0.0,0.0
5099,7936.0,7936.0,7820.0,98.5,116.0,1.5,35.0,0.4,38.0,0.5,9.0,0.1,61.0,0.8,21.0,0.3,17.0,0.2,5.0,0.1,0.0,0.0,0.0,0.0
5101,7505.0,7505.0,7456.0,99.3,49.0,0.7,5.0,0.1,25.0,0.3,0.0,0.0,5.0,0.1,0.0,0.0,8.0,0.1,5.0,0.1,11.0,0.1,0.0,0.0
5103,22654.0,22654.0,22255.0,98.2,399.0,1.8,50.0,0.2,231.0,1.0,30.0,0.1,116.0,0.5,18.0,0.1,11.0,0.0,2.0,0.0,41.0,0.2,0.0,0.0
5105,9769.0,9769.0,9512.0,97.4,257.0,2.6,22.0,0.2,237.0,2.4,22.0,0.2,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,17638.0,17638.0,17420.0,98.8,218.0,1.2,48.0,0.3,105.0,0.6,35.0,0.2,59.0,0.3,0.0,0.0,18.0,0.1,6.0,0.0,36.0,0.2,7.0,0.0
5109,10187.0,10187.0,9656.0,94.8,531.0,5.2,287.0,2.8,476.0,4.7,246.0,2.4,12.0,0.1,0.0,0.0,26.0,0.3,24.0,0.2,17.0,0.2,17.0,0.2
5111,22515.0,22515.0,22094.0,98.1,421.0,1.9,158.0,0.7,362.0,1.6,147.0,0.7,59.0,0.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,18943.0,18943.0,17722.0,93.6,1221.0,6.4,531.0,2.8,1012.0,5.3,490.0,2.6,154.0,0.8,41.0,0.2,55.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
5115,59646.0,59646.0,54862.0,92.0,4784.0,8.0,2840.0,4.8,3859.0,6.5,2383.0,4.0,476.0,0.8,192.0,0.3,357.0,0.6,243.0,0.4,92.0,0.2,22.0,0.0
5117,7792.0,7792.0,7731.0,99.2,61.0,0.8,17.0,0.2,27.0,0.3,8.0,0.1,20.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2,9.0,0.1
5119,366789.0,366789.0,337027.0,91.9,29762.0,8.1,13246.0,3.6,18408.0,5.0,9583.0,2.6,4244.0,1.2,1013.0,0.3,5297.0,1.4,2183.0,0.6,1813.0,0.5,467.0,0.1
5121,16572.0,16572.0,16040.0,96.8,532.0,3.2,194.0,1.2,209.0,1.3,29.0,0.2,185.0,1.1,36.0,0.2,138.0,0.8,129.0,0.8,0.0,0.0,0.0,0.0
5123,24656.0,24656.0,24058.0,97.6,598.0,2.4,231.0,0.9,436.0,1.8,207.0,0.8,100.0,0.4,12.0,0.0,50.0,0.2,12.0,0.0,12.0,0.0,0.0,0.0
5125,111043.0,111043.0,105490.0,95.0,5553.0,5.0,1984.0,1.8,3896.0,3.5,1409.0,1.3,496.0,0.4,56.0,0.1,1035.0,0.9,493.0,0.4,126.0,0.1,26.0,0.0
5127,9649.0,9649.0,9190.0,95.2,459.0,4.8,106.0,1.1,358.0,3.7,51.0,0.5,0.0,0.0,0.0,0.0,93.0,1.0,55.0,0.6,8.0,0.1,0.0,0.0
5129,7548.0,7548.0,7504.0,99.4,44.0,0.6,28.0,0.4,28.0,0.4,28.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.2,0.0,0.0
5131,119084.0,119084.0,100768.0,84.6,18316.0,15.4,7809.0,6.6,13161.0,11.1,5484.0,4.6,799.0,0.7,118.0,0.1,4052.0,3.4,2108.0,1.8,304.0,0.3,99.0,0.1
5133,15835.0,15835.0,10754.0,67.9,5081.0,32.1,2369.0,15.0,4964.0,31.3,2325.0,14.7,0.0,0.0,0.0,0.0,83.0,0.5,44.0,0.3,34.0,0.2,0.0,0.0
5135,16217.0,16217.0,16052.0,99.0,165.0,1.0,60.0,0.4,127.0,0.8,36.0,0.2,28.0,0.2,24.0,0.1,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5137,11871.0,11871.0,11749.0,99.0,122.0,1.0,18.0,0.2,68.0,0.6,11.0,0.1,25.0,0.2,5.0,0.0,27.0,0.2,0.0,0.0,2.0,0.0,2.0,0.0
5139,37115.0,37115.0,35523.0,95.7,1592.0,4.3,736.0,2.0,1331.0,3.6,634.0,1.7,124.0,0.3,20.0,0.1,137.0,0.4,82.0,0.2,0.0,0.0,0.0,0.0
5141,15880.0,15880.0,15708.0,98.9,172.0,1.1,27.0,0.2,127.0,0.8,10.0,0.1,45.0,0.3,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5143,212436.0,212436.0,175264.0,82.5,37172.0,17.5,18700.0,8.8,27207.0,12.8,13531.0,6.4,2203.0,1.0,741.0,0.3,7434.0,3.5,4312.0,2.0,328.0,0.2,116.0,0.1
5145,73753.0,73753.0,69148.0,93.8,4605.0,6.2,1214.0,1.6,3367.0,4.6,841.0,1.1,611.0,0.8,129.0,0.2,333.0,0.5,203.0,0.3,294.0,0.4,41.0,0.1
5147,6270.0,6270.0,6250.0,99.7,20.0,0.3,0.0,0.0,20.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5149,20126.0,20126.0,16461.0,81.8,3665.0,18.2,1619.0,8.0,3435.0,17.1,1485.0,7.4,41.0,0.2,7.0,0.0,180.0,0.9,127.0,0.6,9.0,0.0,0.0,0.0
6001,1546194.0,1546194.0,847078.0,54.8,699116.0,45.2,276716.0,17.9,254498.0,16.5,103511.0,6.7,122328.0,7.9,28613.0,1.9,297664.0,19.3,135237.0,8.7,24626.0,1.6,9355.0,0.6
6003,1107.0,1107.0,1020.0,92.1,87.0,7.9,26.0,2.3,34.0,3.1,6.0,0.5,4.0,0.4,0.0,0.0,6.0,0.5,5.0,0.5,43.0,3.9,15.0,1.4
6005,36295.0,36295.0,32467.0,89.5,3828.0,10.5,1037.0,2.9,2619.0,7.2,840.0,2.3,759.0,2.1,74.0,0.2,368.0,1.0,118.0,0.3,82.0,0.2,5.0,0.0
6007,214552.0,214552.0,182416.0,85.0,32136.0,15.0,11652.0,5.4,20332.0,9.5,7272.0,3.4,3418.0,1.6,778.0,0.4,7330.0,3.4,3397.0,1.6,1056.0,0.5,205.0,0.1
6009,43299.0,43299.0,40087.0,92.6,3212.0,7.4,845.0,2.0,2126.0,4.9,531.0,1.2,461.0,1.1,99.0,0.2,398.0,0.9,215.0,0.5,227.0,0.5,0.0,0.0
6011,19875.0,19875.0,9605.0,48.3,10270.0,51.7,4402.0,22.1,9869.0,49.7,4326.0,21.8,289.0,1.5,31.0,0.2,112.0,0.6,45.0,0.2,0.0,0.0,0.0,0.0
6013,1067742.0,1067742.0,692768.0,64.9,374974.0,35.1,147547.0,13.8,192259.0,18.0,82158.0,7.7,63754.0,6.0,18681.0,1.7,105381.0,9.9,43188.0,4.0,13580.0,1.3,3520.0,0.3
6015,25840.0,25840.0,22550.0,87.3,3290.0,12.7,1096.0,4.2,2001.0,7.7,505.0,2.0,389.0,1.5,207.0,0.8,611.0,2.4,329.0,1.3,289.0,1.1,55.0,0.2
6017,177989.0,177989.0,155940.0,87.6,22049.0,12.4,6824.0,3.8,11651.0,6.5,3760.0,2.1,5478.0,3.1,1439.0,0.8,4271.0,2.4,1504.0,0.8,649.0,0.4,121.0,0.1
6019,899494.0,899494.0,496360.0,55.2,403134.0,44.8,168444.0,18.7,310520.0,34.5,128944.0,14.3,30517.0,3.4,12784.0,1.4,55132.0,6.1,24097.0,2.7,6965.0,0.8,2619.0,0.3
6021,25846.0,25846.0,15908.0,61.5,9938.0,38.5,3713.0,14.4,9021.0,34.9,3442.0,13.3,176.0,0.7,17.0,0.1,622.0,2.4,216.0,0.8,119.0,0.5,38.0,0.1
6023,128404.0,128404.0,113288.0,88.2,15116.0,11.8,4955.0,3.9,9557.0,7.4,3026.0,2.4,1400.0,1.1,228.0,0.2,3151.0,2.5,1575.0,1.2,1008.0,0.8,126.0,0.1
6025,165124.0,165124.0,39692.0,24.0,125432.0,76.0,55204.0,33.4,122778.0,74.4,53898.0,32.6,945.0,0.6,327.0,0.2,1390.0,0.8,851.0,0.5,319.0,0.2,128.0,0.1
6027,17074.0,17074.0,14450.0,84.6,2624.0,15.4,737.0,4.3,2072.0,12.1,651.0,3.8,178.0,1.0,13.0,0.1,181.0,1.1,52.0,0.3,193.0,1.1,21.0,0.1
6029,811880.0,811880.0,454012.0,55.9,357868.0,44.1,146925.0,18.1,317119.0,39.1,130018.0,16.0,13814.0,1.7,5936.0,0.7,21837.0,2.7,9332.0,1.1,5098.0,0.6,1639.0,0.2
6031,138436.0,138436.0,83157.0,60.1,55279.0,39.9,25716.0,18.6,48502.0,35.0,23084.0,16.7,2050.0,1.5,486.0,0.4,3935.0,2.8,1650.0,1.2,792.0,0.6,496.0,0.4
6033,60465.0,60465.0,50949.0,84.3,9516.0,15.7,3875.0,6.4,8246.0,13.6,3549.0,5.9,874.0,1.4,134.0,0.2,359.0,0.6,187.0,0.3,37.0,0.1,5.0,0.0
6035,29801.0,29801.0,24478.0,82.1,5323.0,17.9,1875.0,6.3,4459.0,15.0,1558.0,5.2,295.0,1.0,82.0,0.3,517.0,1.7,228.0,0.8,52.0,0.2,7.0,0.0
6037,9473307.0,9473307.0,4107932.0,43.4,5365375.0,56.6,2266632.0,23.9,3722551.0,39.3,1523356.0,16.1,504726.0,5.3,182536.0,1.9,1035593.0,10.9,530642.0,5.6,102505.0,1.1,30098.0,0.3
6039,143206.0,143206.0,78684.0,54.9,64522.0,45.1,27466.0,19.2,59681.0,41.7,25925.0,18.1,1725.0,1.2,672.0,0.5,1641.0,1.1,385.0,0.3,1475.0,1.0,484.0,0.3
6041,248003.0,248003.0,191642.0,77.3,56361.0,22.7,22213.0,9.0,30817.0,12.4,14925.0,6.0,15647.0,6.3,3357.0,1.4,8272.0,3.3,3497.0,1.4,1625.0,0.7,434.0,0.2
6043,16778.0,16778.0,14956.0,89.1,1822.0,10.9,468.0,2.8,1260.0,7.5,280.0,1.7,251.0,1.5,20.0,0.1,222.0,1.3,140.0,0.8,89.0,0.5,28.0,0.2
6045,82279.0,82279.0,64191.0,78.0,18088.0,22.0,7679.0,9.3,15637.0,19.0,7130.0,8.7,1177.0,1.4,222.0,0.3,1111.0,1.4,304.0,0.4,163.0,0.2,23.0,0.0
6047,247821.0,247821.0,117733.0,47.5,130088.0,52.5,56570.0,22.8,109284.0,44.1,48523.0,19.6,9385.0,3.8,3392.0,1.4,10786.0,4.4,4261.0,1.7,633.0,0.3,394.0,0.2
6049,8536.0,8536.0,7468.0,87.5,1068.0,12.5,493.0,5.8,942.0,11.0,429.0,5.0,29.0,0.3,0.0,0.0,96.0,1.1,64.0,0.7,1.0,0.0,0.0,0.0
6051,13710.0,13710.0,10310.0,75.2,3400.0,24.8,962.0,7.0,2933.0,21.4,861.0,6.3,152.0,1.1,89.0,0.6,302.0,2.2,12.0,0.1,13.0,0.1,0.0,0.0
6053,400894.0,400894.0,180053.0,44.9,220841.0,55.1,113175.0,28.2,194210.0,48.4,102765.0,25.6,8645.0,2.2,2141.0,0.5,14947.0,3.7,6933.0,1.7,3039.0,0.8,1336.0,0.3
6055,133212.0,133212.0,86687.0,65.1,46525.0,34.9,21084.0,15.8,35902.0,27.0,17588.0,13.2,3608.0,2.7,867.0,0.7,6579.0,4.9,2505.0,1.9,436.0,0.3,124.0,0.1
6057,94871.0,94871.0,86979.0,91.7,7892.0,8.3,2090.0,2.2,4738.0,5.0,1507.0,1.6,2313.0,2.4,244.0,0.3,635.0,0.7,282.0,0.3,206.0,0.2,57.0,0.1
6059,2975226.0,2975226.0,1623265.0,54.6,1351961.0,45.4,586819.0,19.7,756245.0,25.4,316468.0,10.6,124308.0,4.2,33652.0,1.1,438150.0,14.7,226023.0,7.6,33258.0,1.1,10676.0,0.4
6061,359752.0,359752.0,306012.0,85.1,53740.0,14.9,15773.0,4.4,23863.0,6.6,7066.0,2.0,14838.0,4.1,3594.0,1.0,13090.0,3.6,4640.0,1.3,1949.0,0.5,473.0,0.1
6063,17840.0,17840.0,16316.0,91.5,1524.0,8.5,297.0,1.7,977.0,5.5,189.0,1.1,404.0,2.3,31.0,0.2,141.0,0.8,76.0,0.4,2.0,0.0,1.0,0.0
6065,2225278.0,2225278.0,1321481.0,59.4,903797.0,40.6,334574.0,15.0,749804.0,33.7,277259.0,12.5,46055.0,2.1,11800.0,0.5,92521.0,4.2,41115.0,1.8,15417.0,0.7,4400.0,0.2
6067,1410667.0,1410667.0,954240.0,67.6,456427.0,32.4,185826.0,13.2,194317.0,13.8,68523.0,4.9,108547.0,7.7,43183.0,3.1,140413.0,10.0,68906.0,4.9,13150.0,0.9,5214.0,0.4
6069,55514.0,55514.0,33203.0,59.8,22311.0,40.2,9670.0,17.4,20290.0,36.5,8991.0,16.2,996.0,1.8,245.0,0.4,854.0,1.5,318.0,0.6,171.0,0.3,116.0,0.2
6071,1980797.0,1980797.0,1157031.0,58.4,823766.0,41.6,295289.0,14.9,678929.0,34.3,235373.0,11.9,29519.0,1.5,8373.0,0.4,98058.0,5.0,45681.0,2.3,17260.0,0.9,5862.0,0.3
6073,3090864.0,3090864.0,1926965.0,62.3,1163899.0,37.7,436345.0,14.1,763390.0,24.7,276552.0,8.9,100191.0,3.2,27073.0,0.9,248655.0,8.0,108944.0,3.5,51663.0,1.7,23776.0,0.8
6075,830525.0,830525.0,472739.0,56.9,357786.0,43.1,166744.0,20.1,89543.0,10.8,33850.0,4.1,49716.0,6.0,11235.0,1.4,210280.0,25.3,119987.0,14.4,8247.0,1.0,1672.0,0.2
6077,679489.0,679489.0,401180.0,59.0,278309.0,41.0,116196.0,17.1,178241.0,26.2,72012.0,10.6,34858.0,5.1,14249.0,2.1,60661.0,8.9,28786.0,4.2,4549.0,0.7,1149.0,0.2
6079,267998.0,267998.0,220063.0,82.1,47935.0,17.9,17407.0,6.5,36635.0,13.7,14125.0,5.3,5235.0,2.0,942.0,0.4,5068.0,1.9,2015.0,0.8,997.0,0.4,325.0,0.1
6081,721160.0,721160.0,387341.0,53.7,333819.0,46.3,126578.0,17.6,136997.0,19.0,58152.0,8.1,49201.0,6.8,10800.0,1.5,140169.0,19.4,55895.0,7.8,7452.0,1.0,1731.0,0.2
6083,415382.0,415382.0,250346.0,60.3,165036.0,39.7,72082.0,17.4,137388.0,33.1,62647.0,15.1,10220.0,2.5,1697.0,0.4,15031.0,3.6,6703.0,1.6,2397.0,0.6,1035.0,0.2
6085,1803512.0,1803512.0,855338.0,47.4,948174.0,52.6,367106.0,20.4,320535.0,17.8,124326.0,6.9,162365.0,9.0,34295.0,1.9,441188.0,24.5,202650.0,11.2,24086.0,1.3,5835.0,0.3
6087,259230.0,259230.0,176165.0,68.0,83065.0,32.0,34057.0,13.1,67643.0,26.1,30311.0,11.7,6925.0,2.7,1012.0,0.4,7179.0,2.8,2417.0,0.9,1318.0,0.5,317.0,0.1
6089,168565.0,168565.0,154075.0,91.4,14490.0,8.6,4469.0,2.7,7826.0,4.6,2125.0,1.3,3196.0,1.9,859.0,0.5,3002.0,1.8,1418.0,0.8,466.0,0.3,67.0,0.0
6091,2818.0,2818.0,2602.0,92.3,216.0,7.7,16.0,0.6,206.0,7.3,16.0,0.6,2.0,0.1,0.0,0.0,8.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
6093,41283.0,41283.0,37828.0,91.6,3455.0,8.4,1276.0,3.1,2419.0,5.9,1018.0,2.5,503.0,1.2,75.0,0.2,393.0,1.0,172.0,0.4,140.0,0.3,11.0,0.0
6095,411824.0,411824.0,289058.0,70.2,122766.0,29.8,46741.0,11.3,68911.0,16.7,26816.0,6.5,9107.0,2.2,2859.0,0.7,42742.0,10.4,16503.0,4.0,2006.0,0.5,563.0,0.1
6097,475581.0,475581.0,354296.0,74.5,121285.0,25.5,53453.0,11.2,94213.0,19.8,44152.0,9.3,12185.0,2.6,2980.0,0.6,12641.0,2.7,5699.0,1.2,2246.0,0.5,622.0,0.1
6099,499891.0,499891.0,287500.0,57.5,212391.0,42.5,83881.0,16.8,166489.0,33.3,64283.0,12.9,20456.0,4.1,7766.0,1.6,14922.0,3.0,6910.0,1.4,10524.0,2.1,4922.0,1.0
6101,89258.0,89258.0,55752.0,62.5,33506.0,37.5,14656.0,16.4,19016.0,21.3,7967.0,8.9,12263.0,13.7,5764.0,6.5,2156.0,2.4,912.0,1.0,71.0,0.1,13.0,0.0
6103,59506.0,59506.0,47614.0,80.0,11892.0,20.0,4265.0,7.2,10795.0,18.1,3830.0,6.4,389.0,0.7,100.0,0.2,506.0,0.9,299.0,0.5,202.0,0.3,36.0,0.1
6105,12291.0,12291.0,11046.0,89.9,1245.0,10.1,241.0,2.0,835.0,6.8,208.0,1.7,161.0,1.3,7.0,0.1,229.0,1.9,26.0,0.2,20.0,0.2,0.0,0.0
6107,421973.0,421973.0,206646.0,49.0,215327.0,51.0,112331.0,26.6,198492.0,47.0,104250.0,24.7,6143.0,1.5,2263.0,0.5,9188.0,2.2,5031.0,1.2,1504.0,0.4,787.0,0.2
6109,51543.0,51543.0,47644.0,92.4,3899.0,7.6,1058.0,2.1,2626.0,5.1,636.0,1.2,760.0,1.5,175.0,0.3,495.0,1.0,247.0,0.5,18.0,0.0,0.0,0.0
6111,796403.0,796403.0,490627.0,61.6,305776.0,38.4,120189.0,15.1,240118.0,30.2,98524.0,12.4,22027.0,2.8,4391.0,0.6,35902.0,4.5,13480.0,1.7,7729.0,1.0,3794.0,0.5
