countyFIPS,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability
21033,12612.0,12612.0,2798.0,22.2,2856.0,2856.0,129.0,4.5,7232.0,7232.0,1322.0,18.3,2524.0,2524.0,1347.0,53.4
21035,38390.0,38390.0,5861.0,15.3,7037.0,7037.0,513.0,7.3,25050.0,25050.0,3060.0,12.2,6303.0,6303.0,2288.0,36.3
21037,90680.0,90680.0,10711.0,11.8,19546.0,19546.0,851.0,4.4,57868.0,57868.0,5435.0,9.4,13266.0,13266.0,4425.0,33.4
21039,4782.0,4782.0,693.0,14.5,1054.0,1054.0,37.0,3.5,2783.0,2783.0,337.0,12.1,945.0,945.0,319.0,33.8
21041,10436.0,10436.0,1763.0,16.9,2769.0,2769.0,109.0,3.9,6139.0,6139.0,890.0,14.5,1528.0,1528.0,764.0,50.0
21043,26975.0,26975.0,5335.0,19.8,6148.0,6148.0,351.0,5.7,16071.0,16071.0,2713.0,16.9,4756.0,4756.0,2271.0,47.8
21045,15440.0,15440.0,3451.0,22.4,3556.0,3556.0,246.0,6.9,8854.0,8854.0,1740.0,19.7,3030.0,3030.0,1465.0,48.3
21047,62695.0,62695.0,10366.0,16.5,19662.0,19662.0,1149.0,5.8,34934.0,34934.0,5745.0,16.4,8099.0,8099.0,3472.0,42.9
21049,35484.0,35484.0,6529.0,18.4,8085.0,8085.0,336.0,4.2,21370.0,21370.0,3454.0,16.2,6029.0,6029.0,2739.0,45.4
21051,19220.0,19220.0,5238.0,27.3,4397.0,4397.0,238.0,5.4,11963.0,11963.0,3560.0,29.8,2860.0,2860.0,1440.0,50.3
21053,10056.0,10056.0,1817.0,18.1,2302.0,2302.0,64.0,2.8,5883.0,5883.0,922.0,15.7,1871.0,1871.0,831.0,44.4
21055,8867.0,8867.0,1863.0,21.0,1982.0,1982.0,81.0,4.1,5148.0,5148.0,1149.0,22.3,1737.0,1737.0,633.0,36.4
21057,6627.0,6627.0,954.0,14.4,1451.0,1451.0,81.0,5.6,3845.0,3845.0,440.0,11.4,1331.0,1331.0,433.0,32.5
21059,97977.0,97977.0,15374.0,15.7,24351.0,24351.0,1576.0,6.5,58050.0,58050.0,8118.0,14.0,15576.0,15576.0,5680.0,36.5
21061,12029.0,12029.0,3168.0,26.3,2291.0,2291.0,258.0,11.3,7445.0,7445.0,1589.0,21.3,2293.0,2293.0,1321.0,57.6
21063,6144.0,6144.0,1509.0,24.6,1400.0,1400.0,86.0,6.1,3457.0,3457.0,895.0,25.9,1287.0,1287.0,528.0,41.0
21065,14193.0,14193.0,3733.0,26.3,3050.0,3050.0,146.0,4.8,8601.0,8601.0,2388.0,27.8,2542.0,2542.0,1199.0,47.2
21067,313845.0,313845.0,38218.0,12.2,66931.0,66931.0,3077.0,4.6,208035.0,208035.0,21531.0,10.3,38879.0,38879.0,13610.0,35.0
21069,14479.0,14479.0,3542.0,24.5,3556.0,3556.0,356.0,10.0,8465.0,8465.0,1822.0,21.5,2458.0,2458.0,1364.0,55.5
21071,36436.0,36436.0,10557.0,29.0,7944.0,7944.0,627.0,7.9,22334.0,22334.0,6213.0,27.8,6158.0,6158.0,3717.0,60.4
21073,49534.0,49534.0,8426.0,17.0,10447.0,10447.0,680.0,6.5,30835.0,30835.0,4381.0,14.2,8252.0,8252.0,3365.0,40.8
21075,5761.0,5761.0,1302.0,22.6,1358.0,1358.0,72.0,5.3,3211.0,3211.0,759.0,23.6,1192.0,1192.0,471.0,39.5
21077,8590.0,8590.0,1223.0,14.2,2153.0,2153.0,104.0,4.8,5346.0,5346.0,737.0,13.8,1091.0,1091.0,382.0,35.0
21079,17225.0,17225.0,3369.0,19.6,3849.0,3849.0,242.0,6.3,10451.0,10451.0,1883.0,18.0,2925.0,2925.0,1244.0,42.5
21081,24490.0,24490.0,4106.0,16.8,6795.0,6795.0,416.0,6.1,14464.0,14464.0,2424.0,16.8,3231.0,3231.0,1266.0,39.2
21083,36911.0,36911.0,6428.0,17.4,8981.0,8981.0,563.0,6.3,21464.0,21464.0,3447.0,16.1,6466.0,6466.0,2418.0,37.4
21085,25859.0,25859.0,5009.0,19.4,6247.0,6247.0,302.0,4.8,15348.0,15348.0,2825.0,18.4,4264.0,4264.0,1882.0,44.1
21087,10898.0,10898.0,2864.0,26.3,2333.0,2333.0,199.0,8.5,6481.0,6481.0,1752.0,27.0,2084.0,2084.0,913.0,43.8
21089,35356.0,35356.0,7274.0,20.6,7686.0,7686.0,419.0,5.5,20740.0,20740.0,3881.0,18.7,6930.0,6930.0,2974.0,42.9
21091,8661.0,8661.0,1501.0,17.3,2241.0,2241.0,78.0,3.5,4991.0,4991.0,866.0,17.4,1429.0,1429.0,557.0,39.0
21093,103569.0,103569.0,18201.0,17.6,26645.0,26645.0,1591.0,6.0,62998.0,62998.0,10396.0,16.5,13926.0,13926.0,6214.0,44.6
21095,26659.0,26659.0,8457.0,31.7,6196.0,6196.0,574.0,9.3,15969.0,15969.0,5052.0,31.6,4494.0,4494.0,2831.0,63.0
21097,18464.0,18464.0,3160.0,17.1,4277.0,4277.0,176.0,4.1,11063.0,11063.0,1748.0,15.8,3124.0,3124.0,1236.0,39.6
21099,18359.0,18359.0,4056.0,22.1,4613.0,4613.0,179.0,3.9,10810.0,10810.0,2581.0,23.9,2936.0,2936.0,1296.0,44.1
21101,44996.0,44996.0,9553.0,21.2,10624.0,10624.0,996.0,9.4,26884.0,26884.0,5218.0,19.4,7488.0,7488.0,3339.0,44.6
21103,15734.0,15734.0,2996.0,19.0,3736.0,3736.0,138.0,3.7,9484.0,9484.0,1610.0,17.0,2514.0,2514.0,1248.0,49.6
21105,4418.0,4418.0,1082.0,24.5,896.0,896.0,53.0,5.9,2523.0,2523.0,575.0,22.8,999.0,999.0,454.0,45.4
21107,44651.0,44651.0,8040.0,18.0,10555.0,10555.0,504.0,4.8,26543.0,26543.0,4491.0,16.9,7553.0,7553.0,3045.0,40.3
21109,13267.0,13267.0,3765.0,28.4,3040.0,3040.0,371.0,12.2,8095.0,8095.0,2185.0,27.0,2132.0,2132.0,1209.0,56.7
21111,758768.0,758768.0,107651.0,14.2,171574.0,171574.0,8138.0,4.7,473349.0,473349.0,58671.0,12.4,113845.0,113845.0,40842.0,35.9
21113,51880.0,51880.0,7699.0,14.8,12870.0,12870.0,757.0,5.9,31800.0,31800.0,4478.0,14.1,7210.0,7210.0,2464.0,34.2
21115,22344.0,22344.0,5952.0,26.6,5065.0,5065.0,244.0,4.8,13443.0,13443.0,3548.0,26.4,3836.0,3836.0,2160.0,56.3
21117,163196.0,163196.0,22962.0,14.1,39572.0,39572.0,2122.0,5.4,102019.0,102019.0,13335.0,13.1,21605.0,21605.0,7505.0,34.7
21119,15362.0,15362.0,5000.0,32.5,3172.0,3172.0,440.0,13.9,9677.0,9677.0,3144.0,32.5,2513.0,2513.0,1416.0,56.3
21121,31112.0,31112.0,5097.0,16.4,7435.0,7435.0,193.0,2.6,18512.0,18512.0,3197.0,17.3,5165.0,5165.0,1707.0,33.0
21123,13869.0,13869.0,2845.0,20.5,3134.0,3134.0,250.0,8.0,8407.0,8407.0,1603.0,19.1,2328.0,2328.0,992.0,42.6
21125,59383.0,59383.0,11232.0,18.9,13965.0,13965.0,838.0,6.0,36239.0,36239.0,6310.0,17.4,9179.0,9179.0,4084.0,44.5
21127,15677.0,15677.0,3678.0,23.5,3734.0,3734.0,103.0,2.8,9360.0,9360.0,2195.0,23.5,2583.0,2583.0,1380.0,53.4
21129,6222.0,6222.0,1962.0,31.5,1390.0,1390.0,134.0,9.6,3665.0,3665.0,1155.0,31.5,1167.0,1167.0,673.0,57.7
21131,10183.0,10183.0,3220.0,31.6,2283.0,2283.0,65.0,2.8,6206.0,6206.0,2077.0,33.5,1694.0,1694.0,1078.0,63.6
21133,22495.0,22495.0,6928.0,30.8,4914.0,4914.0,339.0,6.9,13603.0,13603.0,4320.0,31.8,3978.0,3978.0,2269.0,57.0
21135,13348.0,13348.0,2893.0,21.7,2985.0,2985.0,111.0,3.7,8052.0,8052.0,1648.0,20.5,2311.0,2311.0,1134.0,49.1
21137,24214.0,24214.0,4727.0,19.5,5803.0,5803.0,420.0,7.2,14264.0,14264.0,2393.0,16.8,4147.0,4147.0,1914.0,46.2
21139,9204.0,9204.0,2139.0,23.2,1990.0,1990.0,238.0,12.0,5379.0,5379.0,1141.0,21.2,1835.0,1835.0,760.0,41.4
21141,26538.0,26538.0,4035.0,15.2,6406.0,6406.0,253.0,3.9,15457.0,15457.0,2078.0,13.4,4675.0,4675.0,1704.0,36.4
21143,6909.0,6909.0,1538.0,22.3,1204.0,1204.0,93.0,7.7,3791.0,3791.0,704.0,18.6,1914.0,1914.0,741.0,38.7
21145,64066.0,64066.0,10045.0,15.7,14391.0,14391.0,490.0,3.4,37757.0,37757.0,5112.0,13.5,11918.0,11918.0,4443.0,37.3
21147,16170.0,16170.0,4289.0,26.5,3832.0,3832.0,382.0,10.0,9787.0,9787.0,2716.0,27.8,2551.0,2551.0,1191.0,46.7
21149,9239.0,9239.0,1643.0,17.8,2287.0,2287.0,122.0,5.3,5264.0,5264.0,891.0,16.9,1688.0,1688.0,630.0,37.3
21151,88838.0,88838.0,14791.0,16.6,18833.0,18833.0,988.0,5.2,58672.0,58672.0,8715.0,14.9,11333.0,11333.0,5088.0,44.9
21153,12538.0,12538.0,3897.0,31.1,2877.0,2877.0,182.0,6.3,7756.0,7756.0,2512.0,32.4,1905.0,1905.0,1203.0,63.1
21155,18471.0,18471.0,3900.0,21.1,4698.0,4698.0,431.0,9.2,10846.0,10846.0,2083.0,19.2,2927.0,2927.0,1386.0,47.4
21157,30602.0,30602.0,5757.0,18.8,6383.0,6383.0,391.0,6.1,17783.0,17783.0,2930.0,16.5,6436.0,6436.0,2436.0,37.8
21159,10577.0,10577.0,3202.0,30.3,2409.0,2409.0,157.0,6.5,6537.0,6537.0,2015.0,30.8,1631.0,1631.0,1030.0,63.2
21161,16842.0,16842.0,3143.0,18.7,3887.0,3887.0,313.0,8.1,10089.0,10089.0,1522.0,15.1,2866.0,2866.0,1308.0,45.6
21163,27341.0,27341.0,5014.0,18.3,6635.0,6635.0,417.0,6.3,16943.0,16943.0,2824.0,16.7,3763.0,3763.0,1773.0,47.1
21165,6332.0,6332.0,1421.0,22.4,1361.0,1361.0,48.0,3.5,3765.0,3765.0,830.0,22.0,1206.0,1206.0,543.0,45.0
21167,21345.0,21345.0,3994.0,18.7,4777.0,4777.0,228.0,4.8,12839.0,12839.0,2299.0,17.9,3729.0,3729.0,1467.0,39.3
21169,9904.0,9904.0,2368.0,23.9,2327.0,2327.0,180.0,7.7,5867.0,5867.0,1336.0,22.8,1710.0,1710.0,852.0,49.8
21171,10501.0,10501.0,2422.0,23.1,2354.0,2354.0,60.0,2.5,6280.0,6280.0,1404.0,22.4,1867.0,1867.0,958.0,51.3
21173,27413.0,27413.0,5819.0,21.2,6657.0,6657.0,502.0,7.5,16608.0,16608.0,3680.0,22.2,4148.0,4148.0,1637.0,39.5
21175,11653.0,11653.0,3042.0,26.1,2450.0,2450.0,171.0,7.0,7225.0,7225.0,1860.0,25.7,1978.0,1978.0,1011.0,51.1
21177,30428.0,30428.0,7022.0,23.1,6369.0,6369.0,394.0,6.2,18511.0,18511.0,3936.0,21.3,5548.0,5548.0,2692.0,48.5
21179,45085.0,45085.0,8328.0,18.5,10977.0,10977.0,652.0,5.9,27657.0,27657.0,4653.0,16.8,6451.0,6451.0,3023.0,46.9
21181,7004.0,7004.0,1736.0,24.8,1668.0,1668.0,166.0,10.0,4232.0,4232.0,1096.0,25.9,1104.0,1104.0,474.0,42.9
21183,23725.0,23725.0,4888.0,20.6,5901.0,5901.0,696.0,11.8,13767.0,13767.0,2614.0,19.0,4057.0,4057.0,1578.0,38.9
21185,61533.0,61533.0,5377.0,8.7,16768.0,16768.0,529.0,3.2,37163.0,37163.0,2800.0,7.5,7602.0,7602.0,2048.0,26.9
21187,10664.0,10664.0,2181.0,20.5,2622.0,2622.0,232.0,8.8,6230.0,6230.0,1191.0,19.1,1812.0,1812.0,758.0,41.8
21189,4384.0,4384.0,1239.0,28.3,906.0,906.0,54.0,6.0,2734.0,2734.0,774.0,28.3,744.0,744.0,411.0,55.2
21191,14422.0,14422.0,2671.0,18.5,3354.0,3354.0,258.0,7.7,8935.0,8935.0,1615.0,18.1,2133.0,2133.0,798.0,37.4
21193,26322.0,26322.0,7906.0,30.0,5990.0,5990.0,670.0,11.2,16368.0,16368.0,4789.0,29.3,3964.0,3964.0,2447.0,61.7
21195,59765.0,59765.0,16201.0,27.1,12561.0,12561.0,1272.0,10.1,37105.0,37105.0,9718.0,26.2,10099.0,10099.0,5211.0,51.6
21197,12051.0,12051.0,2815.0,23.4,2930.0,2930.0,191.0,6.5,7329.0,7329.0,1716.0,23.4,1792.0,1792.0,908.0,50.7
21199,63370.0,63370.0,12328.0,19.5,14246.0,14246.0,581.0,4.1,37730.0,37730.0,7247.0,19.2,11394.0,11394.0,4500.0,39.5
21201,2080.0,2080.0,310.0,14.9,397.0,397.0,37.0,9.3,1271.0,1271.0,143.0,11.3,412.0,412.0,130.0,31.6
21203,16540.0,16540.0,4070.0,24.6,3704.0,3704.0,283.0,7.6,10089.0,10089.0,2336.0,23.2,2747.0,2747.0,1451.0,52.8
21205,24287.0,24287.0,4420.0,18.2,4670.0,4670.0,80.0,1.7,16421.0,16421.0,2565.0,15.6,3196.0,3196.0,1775.0,55.5
21207,17571.0,17571.0,3193.0,18.2,4019.0,4019.0,141.0,3.5,10268.0,10268.0,1747.0,17.0,3284.0,3284.0,1305.0,39.7
21209,53234.0,53234.0,6780.0,12.7,13670.0,13670.0,818.0,6.0,33530.0,33530.0,3819.0,11.4,6034.0,6034.0,2143.0,35.5
21211,45645.0,45645.0,6797.0,14.9,11120.0,11120.0,491.0,4.4,27742.0,27742.0,3937.0,14.2,6783.0,6783.0,2369.0,34.9
21213,17715.0,17715.0,2188.0,12.4,4444.0,4444.0,104.0,2.3,10433.0,10433.0,1073.0,10.3,2838.0,2838.0,1011.0,35.6
21215,18122.0,18122.0,2518.0,13.9,4146.0,4146.0,148.0,3.6,11732.0,11732.0,1469.0,12.5,2244.0,2244.0,901.0,40.2
21217,25103.0,25103.0,5221.0,20.8,5807.0,5807.0,389.0,6.7,15014.0,15014.0,2963.0,19.7,4282.0,4282.0,1869.0,43.6
21219,12124.0,12124.0,1624.0,13.4,3314.0,3314.0,126.0,3.8,6951.0,6951.0,833.0,12.0,1859.0,1859.0,665.0,35.8
21221,14237.0,14237.0,2663.0,18.7,3151.0,3151.0,197.0,6.3,7948.0,7948.0,1092.0,13.7,3138.0,3138.0,1374.0,43.8
21223,8603.0,8603.0,1878.0,21.8,1946.0,1946.0,158.0,8.1,5205.0,5205.0,1042.0,20.0,1452.0,1452.0,678.0,46.7
21225,14637.0,14637.0,2823.0,19.3,2925.0,2925.0,234.0,8.0,9509.0,9509.0,1811.0,19.0,2203.0,2203.0,778.0,35.3
21227,125088.0,125088.0,18721.0,15.0,28684.0,28684.0,1461.0,5.1,81144.0,81144.0,10880.0,13.4,15260.0,15260.0,6380.0,41.8
21229,11893.0,11893.0,2147.0,18.1,2825.0,2825.0,209.0,7.4,7073.0,7073.0,1065.0,15.1,1995.0,1995.0,873.0,43.8
21231,20331.0,20331.0,4425.0,21.8,4277.0,4277.0,154.0,3.6,12089.0,12089.0,2225.0,18.4,3965.0,3965.0,2046.0,51.6
21233,12809.0,12809.0,2948.0,23.0,3041.0,3041.0,177.0,5.8,7646.0,7646.0,1716.0,22.4,2122.0,2122.0,1055.0,49.7
21235,35447.0,35447.0,7464.0,21.1,8876.0,8876.0,528.0,5.9,21150.0,21150.0,4483.0,21.2,5421.0,5421.0,2453.0,45.2
21237,7073.0,7073.0,2380.0,33.6,1653.0,1653.0,199.0,12.0,4155.0,4155.0,1428.0,34.4,1265.0,1265.0,753.0,59.5
21239,25966.0,25966.0,3508.0,13.5,5881.0,5881.0,226.0,3.8,15600.0,15600.0,1768.0,11.3,4485.0,4485.0,1514.0,33.8
22001,61655.0,61655.0,11657.0,18.9,16527.0,16527.0,1375.0,8.3,36635.0,36635.0,6185.0,16.9,8493.0,8493.0,4097.0,48.2
22003,21285.0,21285.0,4108.0,19.3,5781.0,5781.0,264.0,4.6,12190.0,12190.0,1940.0,15.9,3314.0,3314.0,1904.0,57.5
22005,120378.0,120378.0,15123.0,12.6,32942.0,32942.0,1747.0,5.3,74216.0,74216.0,8609.0,11.6,13220.0,13220.0,4767.0,36.1
22007,22509.0,22509.0,4741.0,21.1,5047.0,5047.0,596.0,11.8,13744.0,13744.0,2246.0,16.3,3718.0,3718.0,1899.0,51.1
22009,37413.0,37413.0,7283.0,19.5,9704.0,9704.0,670.0,6.9,21653.0,21653.0,3917.0,18.1,6056.0,6056.0,2696.0,44.5
22011,36078.0,36078.0,7292.0,20.2,9096.0,9096.0,761.0,8.4,21588.0,21588.0,4107.0,19.0,5394.0,5394.0,2424.0,44.9
22013,13340.0,13340.0,2787.0,20.9,3117.0,3117.0,135.0,4.3,7651.0,7651.0,1600.0,20.9,2572.0,2572.0,1052.0,40.9
22015,120352.0,120352.0,14697.0,12.2,31635.0,31635.0,1385.0,4.4,72566.0,72566.0,7628.0,10.5,16151.0,16151.0,5684.0,35.2
22017,244048.0,244048.0,36801.0,15.1,59742.0,59742.0,2792.0,4.7,146637.0,146637.0,19278.0,13.1,37669.0,37669.0,14731.0,39.1
22019,197922.0,197922.0,30998.0,15.7,49816.0,49816.0,3130.0,6.3,120273.0,120273.0,16521.0,13.7,27833.0,27833.0,11347.0,40.8
22021,9493.0,9493.0,1312.0,13.8,2316.0,2316.0,90.0,3.9,5446.0,5446.0,680.0,12.5,1731.0,1731.0,542.0,31.3
22023,6836.0,6836.0,998.0,14.6,1502.0,1502.0,132.0,8.8,4255.0,4255.0,343.0,8.1,1079.0,1079.0,523.0,48.5
22025,8733.0,8733.0,1230.0,14.1,2181.0,2181.0,62.0,2.8,5003.0,5003.0,618.0,12.4,1549.0,1549.0,550.0,35.5
22027,14159.0,14159.0,2516.0,17.8,2934.0,2934.0,294.0,10.0,8484.0,8484.0,1045.0,12.3,2741.0,2741.0,1177.0,42.9
22029,18077.0,18077.0,2279.0,12.6,4820.0,4820.0,126.0,2.6,10116.0,10116.0,1104.0,10.9,3141.0,3141.0,1049.0,33.4
22031,27008.0,27008.0,4751.0,17.6,6603.0,6603.0,396.0,6.0,15846.0,15846.0,2577.0,16.3,4559.0,4559.0,1778.0,39.0
22033,441095.0,441095.0,61930.0,14.0,101129.0,101129.0,5935.0,5.9,282241.0,282241.0,33492.0,11.9,57725.0,57725.0,22503.0,39.0
22035,4620.0,4620.0,725.0,15.7,1346.0,1346.0,77.0,5.7,2305.0,2305.0,236.0,10.2,969.0,969.0,412.0,42.5
22037,16102.0,16102.0,2335.0,14.5,3555.0,3555.0,64.0,1.8,9575.0,9575.0,1276.0,13.3,2972.0,2972.0,995.0,33.5
22039,32175.0,32175.0,7800.0,24.2,8600.0,8600.0,630.0,7.3,18864.0,18864.0,4453.0,23.6,4711.0,4711.0,2717.0,57.7
22041,19170.0,19170.0,3205.0,16.7,5187.0,5187.0,268.0,5.2,10716.0,10716.0,1541.0,14.4,3267.0,3267.0,1396.0,42.7
22043,19114.0,19114.0,3515.0,18.4,4694.0,4694.0,394.0,8.4,11371.0,11371.0,1735.0,15.3,3049.0,3049.0,1386.0,45.5
22045,71926.0,71926.0,11822.0,16.4,19140.0,19140.0,1189.0,6.2,42900.0,42900.0,6778.0,15.8,9886.0,9886.0,3855.0,39.0
22047,29665.0,29665.0,5984.0,20.2,7058.0,7058.0,429.0,6.1,18126.0,18126.0,3381.0,18.7,4481.0,4481.0,2174.0,48.5
22049,14685.0,14685.0,3506.0,23.9,3514.0,3514.0,418.0,11.9,8229.0,8229.0,1692.0,20.6,2942.0,2942.0,1396.0,47.5
22051,431883.0,431883.0,60002.0,13.9,95698.0,95698.0,4324.0,4.5,267188.0,267188.0,31195.0,11.7,68997.0,68997.0,24483.0,35.5
22053,30972.0,30972.0,5510.0,17.8,8053.0,8053.0,440.0,5.5,18256.0,18256.0,3096.0,17.0,4663.0,4663.0,1974.0,42.3
22055,237964.0,237964.0,28404.0,11.9,57017.0,57017.0,1989.0,3.5,152507.0,152507.0,16155.0,10.6,28440.0,28440.0,10260.0,36.1
22057,97381.0,97381.0,15985.0,16.4,23020.0,23020.0,1480.0,6.4,60347.0,60347.0,8797.0,14.6,14014.0,14014.0,5708.0,40.7
22059,13566.0,13566.0,2031.0,15.0,3471.0,3471.0,105.0,3.0,7737.0,7737.0,1155.0,14.9,2358.0,2358.0,771.0,32.7
22061,46673.0,46673.0,6464.0,13.8,9448.0,9448.0,542.0,5.7,31310.0,31310.0,3382.0,10.8,5915.0,5915.0,2540.0,42.9
22063,137063.0,137063.0,17607.0,12.8,36067.0,36067.0,1981.0,5.5,83969.0,83969.0,9534.0,11.4,17027.0,17027.0,6092.0,35.8
22065,9758.0,9758.0,1368.0,14.0,2757.0,2757.0,111.0,4.0,5505.0,5505.0,741.0,13.5,1496.0,1496.0,516.0,34.5
22067,25227.0,25227.0,3696.0,14.7,6292.0,6292.0,230.0,3.7,14483.0,14483.0,1916.0,13.2,4452.0,4452.0,1550.0,34.8
22069,38355.0,38355.0,5699.0,14.9,9285.0,9285.0,442.0,4.8,23128.0,23128.0,2760.0,11.9,5942.0,5942.0,2497.0,42.0
22071,382880.0,382880.0,54108.0,14.1,78539.0,78539.0,3686.0,4.7,252995.0,252995.0,31364.0,12.4,51346.0,51346.0,19058.0,37.1
22073,150790.0,150790.0,19412.0,12.9,39268.0,39268.0,1712.0,4.4,90404.0,90404.0,9725.0,10.8,21118.0,21118.0,7975.0,37.8
22075,22313.0,22313.0,2683.0,12.0,6122.0,6122.0,300.0,4.9,13422.0,13422.0,1206.0,9.0,2769.0,2769.0,1177.0,42.5
22077,22030.0,22030.0,5290.0,24.0,4937.0,4937.0,274.0,5.5,12872.0,12872.0,2839.0,22.1,4221.0,4221.0,2177.0,51.6
22079,128637.0,128637.0,21201.0,16.5,32686.0,32686.0,1373.0,4.2,76378.0,76378.0,11525.0,15.1,19573.0,19573.0,8303.0,42.4
22081,8479.0,8479.0,1529.0,18.0,2082.0,2082.0,63.0,3.0,4893.0,4893.0,879.0,18.0,1504.0,1504.0,587.0,39.0
22083,19644.0,19644.0,2837.0,14.4,4900.0,4900.0,251.0,5.1,11467.0,11467.0,1248.0,10.9,3277.0,3277.0,1338.0,40.8
22085,23716.0,23716.0,3699.0,15.6,5780.0,5780.0,128.0,2.2,13418.0,13418.0,1670.0,12.4,4518.0,4518.0,1901.0,42.1
22087,45416.0,45416.0,6678.0,14.7,12302.0,12302.0,504.0,4.1,28245.0,28245.0,4233.0,15.0,4869.0,4869.0,1941.0,39.9
22089,52038.0,52038.0,6132.0,11.8,13123.0,13123.0,696.0,5.3,32394.0,32394.0,3387.0,10.5,6521.0,6521.0,2049.0,31.4
22091,10260.0,10260.0,2243.0,21.9,2273.0,2273.0,248.0,10.9,6123.0,6123.0,1095.0,17.9,1864.0,1864.0,900.0,48.3
22093,21149.0,21149.0,3138.0,14.8,4856.0,4856.0,173.0,3.6,12936.0,12936.0,1526.0,11.8,3357.0,3357.0,1439.0,42.9
22095,42800.0,42800.0,5844.0,13.7,10810.0,10810.0,422.0,3.9,26376.0,26376.0,3087.0,11.7,5614.0,5614.0,2335.0,41.6
22097,82367.0,82367.0,10335.0,12.5,22636.0,22636.0,932.0,4.1,47473.0,47473.0,5430.0,11.4,12258.0,12258.0,3973.0,32.4
22099,53531.0,53531.0,7992.0,14.9,13190.0,13190.0,384.0,2.9,32913.0,32913.0,4424.0,13.4,7428.0,7428.0,3184.0,42.9
22101,50923.0,50923.0,8685.0,17.1,12582.0,12582.0,826.0,6.6,30412.0,30412.0,5052.0,16.6,7929.0,7929.0,2807.0,35.4
22103,249574.0,249574.0,34586.0,13.9,61233.0,61233.0,3194.0,5.2,148991.0,148991.0,17579.0,11.8,39350.0,39350.0,13813.0,35.1
22105,129742.0,129742.0,25980.0,20.0,32105.0,32105.0,2888.0,9.0,80390.0,80390.0,15484.0,19.3,17247.0,17247.0,7608.0,44.1
22107,4647.0,4647.0,504.0,10.8,1122.0,1122.0,5.0,0.4,2464.0,2464.0,194.0,7.9,1061.0,1061.0,305.0,28.7
22109,111271.0,111271.0,18434.0,16.6,28816.0,28816.0,1693.0,5.9,67647.0,67647.0,10366.0,15.3,14808.0,14808.0,6375.0,43.1
22111,21970.0,21970.0,3509.0,16.0,5009.0,5009.0,378.0,7.5,12710.0,12710.0,1775.0,14.0,4251.0,4251.0,1356.0,31.9
22113,59408.0,59408.0,9975.0,16.8,15487.0,15487.0,908.0,5.9,35572.0,35572.0,5564.0,15.6,8349.0,8349.0,3503.0,42.0
22115,45255.0,45255.0,7793.0,17.2,12903.0,12903.0,812.0,6.3,26775.0,26775.0,4368.0,16.3,5577.0,5577.0,2613.0,46.9
22117,44609.0,44609.0,10266.0,23.0,11204.0,11204.0,1086.0,9.7,25695.0,25695.0,5429.0,21.1,7710.0,7710.0,3751.0,48.7
22119,38699.0,38699.0,6178.0,16.0,9024.0,9024.0,548.0,6.1,22493.0,22493.0,2920.0,13.0,7182.0,7182.0,2710.0,37.7
22121,25058.0,25058.0,3668.0,14.6,6304.0,6304.0,418.0,6.6,15436.0,15436.0,1891.0,12.3,3318.0,3318.0,1359.0,41.0
22123,10634.0,10634.0,1490.0,14.0,2615.0,2615.0,101.0,3.9,5998.0,5998.0,805.0,13.4,2021.0,2021.0,584.0,28.9
22125,12078.0,12078.0,1599.0,13.2,2539.0,2539.0,103.0,4.1,7774.0,7774.0,975.0,12.5,1765.0,1765.0,521.0,29.5
